block_number,location,Index,has_distraction,trial_type,word,color,correct_key,distraction_file_name,practice_trials_4X5.thisRepN,practice_trials_4X5.thisTrialN,practice_trials_4X5.thisN,practice_trials_4X5.thisIndex,Type,direction,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_stroop.started,key_stroop.stopped,key_stroop.keys,key_stroop.corr,key_stroop.rt,participant,date,expName,psychopyVersion,frameRate
b1,stroop_trial_condtions/b1.xlsx,0.256932032,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,,,0,0,0,0,0,10,10,30,241.2068324,243.2060207,d,1,1.5357222,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.870893567,0,congruent,RED,red,a,distractors/silence.wav,,,,,,,0,0,0,0,0,11,11,9,245.7062074,247.7060723,a,1,0.8380249,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.830948331,0,incongruent,BLUE,green,s,distractors/silence.wav,,,,,,,0,0,0,0,0,12,12,46,250.1898415,252.2029425,s,1,1.0002138,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.971858016,0,congruent,RED,red,a,distractors/silence.wav,,,,,,,0,0,0,0,0,13,13,0,254.685648,256.6848828,a,1,0.9885752,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.543070637,0,incongruent,BLUE,yellow,f,distractors/silence.wav,,,,,,,0,0,0,0,0,14,14,1,259.1841312,261.1833318,f,1,0.7766011,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.68696849,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,,,0,0,0,0,0,15,15,45,263.6990287,265.698842,f,1,0.7514205,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.674408476,0,incongruent,BLUE,yellow,f,distractors/silence.wav,,,,,,,0,0,0,0,0,16,16,26,268.2143538,270.2140164,f,1,0.720221,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.251874896,0,incongruent,GREEN,blue,d,distractors/silence.wav,,,,,,,0,0,0,0,0,17,17,37,272.7293351,274.7289163,d,1,1.5872119,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.548087945,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,,,0,0,0,0,0,18,18,32,277.2443277,279.2441121,f,1,0.8438541,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.870406961,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,,,0,0,0,0,0,19,19,11,281.759793,283.7593209,f,1,0.7070465,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.708976038,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,,,0,0,0,0,0,20,20,8,286.2583773,288.2570951,s,1,1.0436623,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.976569181,0,incongruent,YELLOW,blue,d,distractors/silence.wav,,,,,,,0,0,0,0,0,21,21,39,290.7567329,292.7570006,d,1,1.8873349,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.922953448,0,congruent,RED,red,a,distractors/silence.wav,,,,,,,0,0,0,0,0,22,22,40,295.2400053,297.2400292,a,1,1.0960735,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.027168618,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,,,0,0,0,0,0,23,23,27,299.7238808,301.7355329,f,1,1.0707968,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.660435133,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,,,0,0,0,0,0,24,24,4,304.236132,,s,1,0.8719207,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.077117098,0,incongruent,BLUE,red,a,distractors/silence.wav,,,,,,,0,0,0,0,0,25,25,35,308.7504721,310.7501495,a,1,0.9728045,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.936669537,0,incongruent,GREEN,yellow,f,distractors/silence.wav,,,,,,,0,0,0,0,0,26,26,34,313.2657084,315.2651174,f,1,0.9465495,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.729684234,0,incongruent,BLUE,red,a,distractors/silence.wav,,,,,,,0,0,0,0,0,27,27,29,317.7643352,319.7639148,a,1,0.9619233,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.237396997,0,incongruent,GREEN,blue,d,distractors/silence.wav,,,,,,,0,0,0,0,0,28,28,18,322.2630964,324.2621541,d,1,1.8329784,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.744564924,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,,,0,0,0,0,0,29,29,42,326.7615059,328.7606908,s,1,1.083789,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.004767374,0,incongruent,RED,green,s,distractors/silence.wav,,,,,,,0,0,0,0,0,30,30,14,331.2594073,333.2594008,s,1,1.1351158,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.350328137,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,,,0,0,0,0,0,31,31,20,335.7746794,337.7742673,s,1,0.7455755,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.667196906,0,incongruent,RED,green,s,distractors/silence.wav,,,,,,,0,0,0,0,0,32,32,36,340.2742983,342.2745472,s,1,0.6445143,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.733681542,0,incongruent,BLUE,green,s,distractors/silence.wav,,,,,,,0,0,0,0,0,33,33,15,344.7744575,346.7745292,s,1,0.8340719,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.935097843,0,incongruent,RED,blue,d,distractors/silence.wav,,,,,,,0,0,0,0,0,34,34,17,349.2707499,,d,1,1.5634791,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.983636333,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,,,0,0,0,0,0,35,35,10,353.7854254,355.78498,f,1,1.0434755,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.191332161,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,,,0,0,0,0,0,36,36,43,358.3004683,360.2999414,s,1,0.793642,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.896952266,0,incongruent,YELLOW,blue,d,distractors/silence.wav,,,,,,,0,0,0,0,0,37,37,25,362.8156594,364.8148387,d,1,1.3549344,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.579491601,0,congruent,RED,red,a,distractors/silence.wav,,,,,,,0,0,0,0,0,38,38,47,367.3147374,,a,1,0.8196787,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.571650714,0,incongruent,YELLOW,red,a,distractors/silence.wav,,,,,,,0,0,0,0,0,39,39,5,371.8294831,,a,1,0.7595892,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.680507855,0,incongruent,GREEN,yellow,f,distractors/silence.wav,,,,,,,0,0,0,0,0,40,40,33,376.3445985,378.3437758,f,1,0.9035128,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.542994022,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,,,0,0,0,0,0,41,41,28,380.861373,,f,1,0.7647963,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.153196184,0,incongruent,YELLOW,green,s,distractors/silence.wav,,,,,,,0,0,0,0,0,42,42,31,385.3748702,387.375233,s,1,1.3556819,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.647841101,0,incongruent,GREEN,red,a,distractors/silence.wav,,,,,,,0,0,0,0,0,43,43,6,389.8753099,391.8892314,a,1,1.0836544,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.451597903,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,,,0,0,0,0,0,44,44,22,394.3552799,396.3545028,d,1,1.0209967,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.493018261,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,,,0,0,0,0,0,45,45,7,398.8702908,400.8698534,d,1,0.799829,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.401782254,0,incongruent,YELLOW,red,a,distractors/silence.wav,,,,,,,0,0,0,0,0,46,46,12,403.3687252,405.3679401,a,1,0.8854729,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b1,stroop_trial_condtions/b1.xlsx,0.976942146,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,,,0,0,0,0,0,47,47,13,407.8670517,409.8667345,d,1,1.1532527,P4,2023-06-09_10h21.24.679,StroopExp,2022.2.5,59.9935087
b2,stroop_trial_condtions/b2.xlsx,0.814062715,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,,,0,1,1,1,0,0,0,36,295.9331478,297.9336656,d,1,1.0897602,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.361479091,1,congruent,GREEN,green,s,distractors/1.wav,,,,,,,0,1,1,1,0,1,1,17,300.4170233,302.4129449,s,1,1.1999986,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.973471425,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,,,0,1,1,1,0,2,2,1,304.9452168,306.9445791,d,1,1.3111227,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.087696882,1,incongruent,RED,green,s,distractors/3.wav,,,,,,,0,1,1,1,0,3,3,47,309.443795,311.4433419,s,1,0.9044919,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.900567422,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,,,0,1,1,1,0,4,4,30,313.9592181,315.9583439,d,1,1.2916748,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.295023129,1,incongruent,BLUE,red,a,distractors/1.wav,,,,,,,0,1,1,1,0,5,5,37,318.475054,,a,1,0.7657213,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.566650633,1,incongruent,GREEN,yellow,f,distractors/3.wav,,,,,,,0,1,1,1,0,6,6,0,322.9895415,324.9889214,f,1,0.9834074,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.483274464,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,,,0,1,1,1,0,7,7,24,327.4878694,329.4870923,f,1,0.7810503,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.488971465,1,incongruent,BLUE,red,a,distractors/4.wav,,,,,,,0,1,1,1,0,8,8,29,332.0028116,334.0024905,a,1,1.441485,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.196366522,1,incongruent,GREEN,red,a,distractors/1.wav,,,,,,,0,1,1,1,0,9,9,9,336.5015873,338.5008753,a,1,0.7157344,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.858613787,1,incongruent,YELLOW,blue,d,distractors/3.wav,,,,,,,0,1,1,1,0,10,10,44,341.0009508,343.0005272,None,0,,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.164948028,1,congruent,GREEN,green,s,distractors/4.wav,,,,,,,0,1,1,1,0,11,11,23,345.5005195,347.5009506,s,1,0.9674268,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.340063562,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,,,0,1,1,1,0,12,12,12,349.9968761,351.9962591,f,1,0.7113761,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.492685632,1,congruent,RED,red,a,distractors/4.wav,,,,,,,0,1,1,1,0,13,13,27,354.4952298,356.495317,a,1,0.8930739,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.067305336,1,incongruent,BLUE,yellow,f,distractors/3.wav,,,,,,,0,1,1,1,0,14,14,26,358.9940888,360.9931123,f,1,0.9347844,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.329333187,1,incongruent,YELLOW,green,s,distractors/2.wav,,,,,,,0,1,1,1,0,15,15,6,363.5092377,365.5081759,s,1,1.5494957,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.50307865,1,incongruent,YELLOW,green,s,distractors/4.wav,,,,,,,0,1,1,1,0,16,16,19,368.0075575,370.0073132,s,1,1.4229798,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.034332485,1,incongruent,YELLOW,red,a,distractors/2.wav,,,,,,,0,1,1,1,0,17,17,13,372.505731,374.5054793,a,1,0.8748652,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.767680624,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,,,0,1,1,1,0,18,18,32,377.0210737,379.0205477,d,1,1.4440314,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.42490795,1,congruent,GREEN,green,s,distractors/2.wav,,,,,,,0,1,1,1,0,19,19,4,381.5205775,,s,1,0.7862913,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.155643688,1,incongruent,YELLOW,blue,d,distractors/3.wav,,,,,,,0,1,1,1,0,20,20,39,386.034459,388.0379253,d,1,1.3265468,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.776926078,1,incongruent,GREEN,blue,d,distractors/4.wav,,,,,,,0,1,1,1,0,21,21,22,390.5182366,392.5181305,d,1,0.9380704,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.090889572,1,congruent,RED,red,a,distractors/3.wav,,,,,,,0,1,1,1,0,22,22,41,395.0016561,397.0146429,a,1,1.0089936,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.107154682,1,incongruent,BLUE,green,s,distractors/3.wav,,,,,,,0,1,1,1,0,23,23,33,399.5133367,401.5131806,s,1,1.2337393,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.813514666,1,incongruent,GREEN,red,a,distractors/3.wav,,,,,,,0,1,1,1,0,24,24,40,404.0286767,406.0287869,a,1,1.5957802,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.011991742,1,congruent,RED,red,a,distractors/4.wav,,,,,,,0,1,1,1,0,25,25,42,408.543392,410.5432758,a,1,0.7133029,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.211743172,1,congruent,YELLOW,yellow,f,distractors/2.wav,,,,,,,0,1,1,1,0,26,26,38,413.0590252,415.0584472,f,1,0.7413278,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.88570862,1,congruent,BLUE,blue,d,distractors/1.wav,,,,,,,0,1,1,1,0,27,27,16,417.5573973,419.5567844,d,1,1.3677448,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.522476173,1,incongruent,RED,blue,d,distractors/1.wav,,,,,,,0,1,1,1,0,28,28,20,422.0727891,,d,1,0.8919111,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.144418396,1,congruent,GREEN,green,s,distractors/1.wav,,,,,,,0,1,1,1,0,29,29,43,426.5879168,428.5872363,s,1,1.0465698,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.531759185,1,congruent,YELLOW,yellow,f,distractors/2.wav,,,,,,,0,1,1,1,0,30,30,34,431.1034477,,f,1,0.7553066,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.324070625,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,,,0,1,1,1,0,31,31,15,435.6019171,437.6023959,f,1,0.7410177,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.330833954,1,incongruent,BLUE,yellow,f,distractors/4.wav,,,,,,,0,1,1,1,0,32,32,5,440.1023195,442.1022519,f,1,0.7049295,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.231567411,1,congruent,GREEN,green,s,distractors/4.wav,,,,,,,0,1,1,1,0,33,33,8,444.6152028,,s,1,1.0539497,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.733185206,1,incongruent,GREEN,blue,d,distractors/4.wav,,,,,,,0,1,1,1,0,34,34,28,449.1303755,,d,1,1.0461077,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.713195007,1,congruent,GREEN,green,s,distractors/2.wav,,,,,,,0,1,1,1,0,35,35,10,453.6289988,455.6444848,s,1,0.8773646,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.796267692,1,incongruent,RED,blue,d,distractors/4.wav,,,,,,,0,1,1,1,0,36,36,46,458.1267021,460.1262552,None,0,,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.500798324,1,incongruent,BLUE,green,s,distractors/1.wav,,,,,,,0,1,1,1,0,37,37,18,462.6255955,464.6253742,s,1,1.2415917,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.108398141,1,incongruent,RED,green,s,distractors/1.wav,,,,,,,0,1,1,1,0,38,38,14,467.1587386,,s,1,1.3179461,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.629589964,1,congruent,RED,red,a,distractors/2.wav,,,,,,,0,1,1,1,0,39,39,11,471.6724214,473.6714869,a,1,0.884325,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.25539718,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,,,0,1,1,1,0,40,40,45,476.1714187,478.1702338,f,1,0.8392603,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.128195372,1,incongruent,YELLOW,red,a,distractors/3.wav,,,,,,,0,1,1,1,0,41,41,35,480.6690487,482.6688185,a,1,1.3172196,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.828978616,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,,,0,1,1,1,0,42,42,31,485.1691728,487.1692581,f,1,0.8698811,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.838430071,1,congruent,RED,red,a,distractors/1.wav,,,,,,,0,1,1,1,0,43,43,25,489.6527533,491.6653386,a,1,0.8296078,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.966821302,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,,,0,1,1,1,0,44,44,21,494.1495055,496.1656517,None,0,,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.666141953,1,congruent,RED,red,a,distractors/2.wav,,,,,,,0,1,1,1,0,45,45,3,498.6633367,500.6627828,a,1,1.0104468,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.04164908,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,,,0,1,1,1,0,46,46,2,503.162875,,f,1,0.8801689,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b2,stroop_trial_condtions/b2.xlsx,0.065023824,1,incongruent,GREEN,yellow,f,distractors/1.wav,,,,,,,0,1,1,1,0,47,47,7,507.676799,509.6764898,f,1,0.7941629,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b3,stroop_trial_condtions/b1.xlsx,0.579491601,0,congruent,RED,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,0,0,47,717.4893645,719.4892192,a,1,0.8037105,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b3,stroop_trial_condtions/b1.xlsx,0.451597903,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,1,1,22,721.9899089,723.9897694,d,1,1.1173154,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b3,stroop_trial_condtions/b1.xlsx,0.571650714,0,incongruent,YELLOW,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,2,2,5,726.4733114,728.4863767,a,1,0.989302,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b3,stroop_trial_condtions/b1.xlsx,0.647841101,0,incongruent,GREEN,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,3,3,6,730.9848679,732.9844671,a,1,0.6575885,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
b3,stroop_trial_condtions/b1.xlsx,0.976942146,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,4,4,13,735.4832072,737.4837097,d,1,1.5115651,P4,2023-06-09_10h32.37.376,StroopExp,2022.2.5,59.96415343
