block_number,location,Index,has_distraction,trial_type,word,color,correct_key,distraction_file_name,practice_trials_4X5.thisRepN,practice_trials_4X5.thisTrialN,practice_trials_4X5.thisN,practice_trials_4X5.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_stroop.started,key_stroop.stopped,key_stroop.keys,key_stroop.corr,key_stroop.rt,participant,date,expName,psychopyVersion,frameRate,
b1,stroop_trial_condtions/b1.xlsx,0.5480879446861618,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,0,0,0,0,17,17,32,603.3698092,605.3693224000001,f,1,0.9174726999999621,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b1,stroop_trial_condtions/b1.xlsx,0.2518748957010212,0,incongruent,GREEN,blue,d,distractors/silence.wav,,,,,0,0,0,0,0,18,18,37,607.8849995999999,609.8850009,s,0,1.5959788000000117,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b1,stroop_trial_condtions/b1.xlsx,0.9836363330757953,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,0,0,0,0,0,19,19,10,612.3846693999999,614.3845563,f,1,1.2506114000000252,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b1,stroop_trial_condtions/b1.xlsx,0.4017822535991459,0,incongruent,YELLOW,red,a,distractors/silence.wav,,,,,0,0,0,0,0,20,20,12,616.8683570999999,618.8849881000001,a,1,1.1158877999999959,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b1,stroop_trial_condtions/b1.xlsx,0.7296842337577286,0,incongruent,BLUE,red,a,distractors/silence.wav,,,,,0,0,0,0,0,21,21,29,621.3805124999999,623.3800914000001,a,1,1.906472899999926,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b1,stroop_trial_condtions/b1.xlsx,0.019360950480176498,0,incongruent,YELLOW,green,s,distractors/silence.wav,,,,,0,0,0,0,0,22,22,2,625.8786987000001,627.8786239000001,s,1,1.3104445000000169,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b1,stroop_trial_condtions/b1.xlsx,0.15319618406080382,0,incongruent,YELLOW,green,s,distractors/silence.wav,,,,,0,0,0,0,0,23,23,31,630.3943224,,s,1,1.249369999999999,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b1,stroop_trial_condtions/b1.xlsx,0.7445649241064577,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,0,0,0,0,24,24,42,634.9088503,636.9084210000001,s,1,0.8761471999999912,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b1,stroop_trial_condtions/b1.xlsx,0.6671969061834688,0,incongruent,RED,green,s,distractors/silence.wav,,,,,0,0,0,0,0,25,25,36,639.4241606,641.4238324,s,1,1.0669042999999192,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b1,stroop_trial_condtions/b1.xlsx,0.6869684900918854,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,0,0,0,0,26,26,45,643.9227847,645.9218177,f,1,1.4310686000000032,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b1,stroop_trial_condtions/b1.xlsx,0.35032813659302076,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,0,0,0,0,27,27,20,648.4210899,650.4204927999999,s,1,1.117936400000076,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b1,stroop_trial_condtions/b1.xlsx,0.9769421455207146,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,0,0,0,0,28,28,13,652.9362366999999,654.9358536,d,1,1.4163141000000223,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b1,stroop_trial_condtions/b1.xlsx,0.23739699734220088,0,incongruent,GREEN,blue,d,distractors/silence.wav,,,,,0,0,0,0,0,29,29,18,657.4352938,659.4354297,None,0,,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b1,stroop_trial_condtions/b1.xlsx,0.9765691810900071,0,incongruent,YELLOW,blue,d,distractors/silence.wav,,,,,0,0,0,0,0,30,30,39,661.9188068000001,663.9187118,d,1,1.07208090000006,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b1,stroop_trial_condtions/b1.xlsx,0.0729145768917061,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,0,0,0,0,31,31,3,666.4187016999999,,d,1,1.2941015999999763,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b1,stroop_trial_condtions/b1.xlsx,0.6252124205445847,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,0,0,0,0,32,32,24,670.9301006000001,672.9298432999999,s,1,1.1501253000000133,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b1,stroop_trial_condtions/b1.xlsx,0.5716507137496009,0,incongruent,YELLOW,red,a,distractors/silence.wav,,,,,0,0,0,0,0,33,33,5,675.4292250999999,,a,1,1.6591835000000401,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b1,stroop_trial_condtions/b1.xlsx,0.24919007739364696,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,0,0,0,0,34,34,16,679.9442059,,f,1,1.7747650999999678,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b1,stroop_trial_condtions/b1.xlsx,0.25693203245358776,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,0,0,0,0,35,35,30,684.4591464,686.4579716000001,d,1,1.5990318000000343,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b1,stroop_trial_condtions/b1.xlsx,0.922953448054004,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,0,0,0,0,36,36,40,688.9741119,690.9735721,a,1,0.9310113999999885,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b1,stroop_trial_condtions/b1.xlsx,0.004767373540519926,0,incongruent,RED,green,s,distractors/silence.wav,,,,,0,0,0,0,0,37,37,14,693.4726161000001,695.4721298,None,0,,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b1,stroop_trial_condtions/b1.xlsx,0.6478411009005055,0,incongruent,GREEN,red,a,distractors/silence.wav,,,,,0,0,0,0,0,38,38,6,697.9709903,699.9705662000001,a,1,1.2735803999999007,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b1,stroop_trial_condtions/b1.xlsx,0.027168618358859753,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,0,0,0,0,0,39,39,27,702.4696239,704.4695066000002,f,1,1.3291810999999143,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b1,stroop_trial_condtions/b1.xlsx,0.19133216126723684,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,0,0,0,0,40,40,43,706.9695865000001,708.9697504000001,s,1,1.4094608000000335,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b1,stroop_trial_condtions/b1.xlsx,0.19939336354685822,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,0,0,0,0,41,41,23,711.4698106000001,713.4699107000001,f,1,1.7572044000000915,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b1,stroop_trial_condtions/b1.xlsx,0.5429940223524143,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,0,0,0,0,42,42,28,715.9650609,717.9642972000001,f,1,0.8717787999999018,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b1,stroop_trial_condtions/b1.xlsx,0.832802100155878,0,incongruent,GREEN,red,a,distractors/silence.wav,,,,,0,0,0,0,0,43,43,41,720.4803220000001,722.4794582,a,1,1.5460789999999633,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b1,stroop_trial_condtions/b1.xlsx,0.5430706368691302,0,incongruent,BLUE,yellow,f,distractors/silence.wav,,,,,0,0,0,0,0,44,44,1,724.978503,726.9776570000001,f,1,1.8005741000001763,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b1,stroop_trial_condtions/b1.xlsx,0.870406961301538,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,0,0,0,0,45,45,11,729.494177,,f,1,0.9261590000000979,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b1,stroop_trial_condtions/b1.xlsx,0.45159790316989123,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,0,0,0,0,46,46,22,734.0088402000001,736.0084572000001,d,1,1.6779552999998941,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b1,stroop_trial_condtions/b1.xlsx,0.8708935669205526,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,0,0,0,0,47,47,9,738.5075006,740.5068365,a,1,0.7667550999999548,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.33083395410092575,1,incongruent,BLUE,yellow,f,distractors/4.wav,,,,,0,1,1,1,0,0,0,5,807.0046177000002,809.034422,f,1,1.9004256000000623,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.5224761727455313,1,incongruent,RED,blue,d,distractors/1.wav,,,,,0,1,1,1,0,1,1,20,811.4990526000001,813.4987355000001,a,0,0.7638925000001109,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.7962676920675457,1,incongruent,RED,blue,d,distractors/4.wav,,,,,0,1,1,1,0,2,2,46,816.0147724000001,818.0140985,d,1,1.4381179000001794,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.255397179890806,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,0,1,1,1,0,3,3,45,820.5130610000001,822.5333293000001,f,1,0.8807690000001003,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.3240706252403076,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,1,1,1,0,4,4,15,825.0119609000001,827.0323849000001,f,1,1.3753959000000577,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.7131950070563138,1,congruent,GREEN,green,s,distractors/2.wav,,,,,0,1,1,1,0,5,5,10,829.5101081,831.5092941,s,1,1.6329485999999633,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.8135146664790234,1,incongruent,GREEN,red,a,distractors/3.wav,,,,,0,1,1,1,0,6,6,40,834.0086362,836.0077828999999,a,1,1.037850900000194,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.4926856322739591,1,congruent,RED,red,a,distractors/4.wav,,,,,0,1,1,1,0,7,7,27,838.5241470999999,840.5233842,a,1,0.8743190000000141,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.5030786504893666,1,incongruent,YELLOW,green,s,distractors/4.wav,,,,,0,1,1,1,0,8,8,19,843.0220535999999,845.0215133000002,s,1,1.2324322000001757,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.08769688168855672,1,incongruent,RED,green,s,distractors/3.wav,,,,,0,1,1,1,0,9,9,47,847.5048836999999,849.5049653000001,s,1,1.532822699999997,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.9668213022564922,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,1,1,1,0,10,10,21,852.0051992000001,854.0053418,d,1,1.3174713000000793,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.9005674222221599,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,1,1,1,0,11,11,30,856.5011999000001,858.5004385,d,1,1.1612676000002011,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.776926077509408,1,incongruent,GREEN,blue,d,distractors/4.wav,,,,,0,1,1,1,0,12,12,22,861.0162015000001,863.0153698000001,d,1,1.3001973000000362,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.12819537203794318,1,incongruent,YELLOW,red,a,distractors/3.wav,,,,,0,1,1,1,0,13,13,35,865.5311862000001,867.5306552,a,1,1.4622296000000006,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.3293331866279865,1,incongruent,YELLOW,green,s,distractors/2.wav,,,,,0,1,1,1,0,14,14,6,870.0466425,872.0459551000001,s,1,1.3348627999998826,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.5317591854488619,1,congruent,YELLOW,yellow,f,distractors/2.wav,,,,,0,1,1,1,0,15,15,34,874.5446054000001,876.5438610000001,f,1,0.9925147999999808,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.14441839566692105,1,congruent,GREEN,green,s,distractors/1.wav,,,,,0,1,1,1,0,16,16,43,879.0600055,881.0596464,s,1,1.030946399999948,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.8857086195357853,1,congruent,BLUE,blue,d,distractors/1.wav,,,,,0,1,1,1,0,17,17,16,883.5586514000001,885.5578373000001,d,1,1.224591399999781,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.828978615866739,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,0,1,1,1,0,18,18,31,888.0404395,890.0395799,f,1,1.6945903000000726,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.4249079497252247,1,congruent,GREEN,green,s,distractors/2.wav,,,,,0,1,1,1,0,19,19,4,892.5555815,894.5558987,s,1,0.9882853999999952,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.06502382441476195,1,incongruent,GREEN,yellow,f,distractors/1.wav,,,,,0,1,1,1,0,20,20,7,897.0385282,899.0386285,f,1,1.1940826000000015,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.23156741124673452,1,congruent,GREEN,green,s,distractors/4.wav,,,,,0,1,1,1,0,21,21,8,901.5392193,903.5523019,s,1,1.0680194999999912,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.011991741755762342,1,congruent,RED,red,a,distractors/4.wav,,,,,0,1,1,1,0,22,22,42,906.0509361,908.0503849000002,a,1,0.7639005000000907,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.10715468186921961,1,incongruent,BLUE,green,s,distractors/3.wav,,,,,0,1,1,1,0,23,23,33,910.5493972000002,912.5487796,s,1,1.3589768999997887,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.4832744640468789,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,0,1,1,1,0,24,24,24,915.0480846,917.0472065000001,f,1,1.1011505999999827,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.8140627153069117,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,1,1,1,0,25,25,36,919.5627793000001,921.5619645000002,d,1,1.852305600000136,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.10839814050721508,1,incongruent,RED,green,s,distractors/1.wav,,,,,0,1,1,1,0,26,26,14,924.0612944,926.0608495000001,None,0,,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.7676806241710538,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,0,1,1,1,0,27,27,32,928.5769665,,d,1,1.0455605000001924,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.6661419533997107,1,congruent,RED,red,a,distractors/2.wav,,,,,0,1,1,1,0,28,28,3,933.0918363000001,935.0912197,a,1,0.786788099999967,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.4889714654954811,1,incongruent,BLUE,red,a,distractors/4.wav,,,,,0,1,1,1,0,29,29,29,937.6071191000001,939.6065556000001,a,1,1.6800340000002052,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.16494802758791438,1,congruent,GREEN,green,s,distractors/4.wav,,,,,0,1,1,1,0,30,30,23,942.1063316,944.1062882000001,s,1,0.952534900000046,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.5007983240031381,1,incongruent,BLUE,green,s,distractors/1.wav,,,,,0,1,1,1,0,31,31,18,946.6064576000001,948.6065117,s,1,1.2950217000000066,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.6295899639289376,1,congruent,RED,red,a,distractors/2.wav,,,,,0,1,1,1,0,32,32,11,951.1018563,953.1017423000001,a,1,0.9450968999999532,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.15564368800765982,1,incongruent,YELLOW,blue,d,distractors/3.wav,,,,,0,1,1,1,0,33,33,39,955.6173334,957.6169068000002,d,1,1.4015951999999743,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.06730533561031782,1,incongruent,BLUE,yellow,f,distractors/3.wav,,,,,0,1,1,1,0,34,34,26,960.1160462,962.1154935,f,1,1.6192433000001074,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.21174317193635972,1,congruent,YELLOW,yellow,f,distractors/2.wav,,,,,0,1,1,1,0,35,35,38,964.6308766,966.6299365,f,1,0.8639382999999725,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.7331852058029119,1,incongruent,GREEN,blue,d,distractors/4.wav,,,,,0,1,1,1,0,36,36,28,969.1459870000001,971.145761,d,1,1.4572319999999763,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.5666506333865139,1,incongruent,GREEN,yellow,f,distractors/3.wav,,,,,0,1,1,1,0,37,37,0,973.6447894,975.6439216000001,f,1,1.2398161999999502,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.03433248455064386,1,incongruent,YELLOW,red,a,distractors/2.wav,,,,,0,1,1,1,0,38,38,13,978.1435085,980.1422629000001,a,1,1.1195511999999326,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.041649080139953165,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,0,1,1,1,0,39,39,2,982.6420508000001,,f,1,1.4526020999999218,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.9734714245974094,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,1,1,1,0,40,40,1,987.1566522,989.1566018000001,None,0,,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.8384300714767312,1,congruent,RED,red,a,distractors/1.wav,,,,,0,1,1,1,0,41,41,25,991.6568745,993.65695,a,1,0.8760663000000477,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.19636652195914828,1,incongruent,GREEN,red,a,distractors/1.wav,,,,,0,1,1,1,0,42,42,9,996.1401789000001,998.1534216,a,1,1.834508200000073,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.09088957165746492,1,congruent,RED,red,a,distractors/3.wav,,,,,0,1,1,1,0,43,43,41,1000.6704481000002,,a,1,0.7711500000000342,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.2950231286066718,1,incongruent,BLUE,red,a,distractors/1.wav,,,,,0,1,1,1,0,44,44,37,1005.1841153,1007.1834375999999,a,1,0.760462299999972,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.3400635619663932,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,1,1,1,0,45,45,12,1009.6826787,1011.6818984000001,f,1,0.8385671999999431,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
b2,stroop_trial_condtions/b2.xlsx,0.3614790911510004,1,congruent,GREEN,green,s,distractors/1.wav,,,,,0,1,1,1,0,46,46,17,1014.1975927000001,,s,1,0.973094299999957,P13,2023-06-16_15h30.30.392,StroopExp,2022.2.5,59.84855920578157,
