block_number,location,Index,has_distraction,trial_type,word,color,correct_key,distraction_file_name,practice_trials_4X5.thisRepN,practice_trials_4X5.thisTrialN,practice_trials_4X5.thisN,practice_trials_4X5.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_stroop.started,key_stroop.stopped,key_stroop.keys,key_stroop.corr,key_stroop.rt,participant,date,expName,psychopyVersion,frameRate,
b1,stroop_trial_condtions/b1.xlsx,0.9366695365255577,0,incongruent,GREEN,yellow,f,distractors/silence.wav,,,,,0,0,0,0,0,10,10,34,518.7250129000167,520.724598700006,None,0,,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.6604351330374253,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,0,0,0,0,11,11,4,523.2249260999961,525.2249125000089,None,0,,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.7089760381977726,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,0,0,0,0,12,12,8,527.7080690000148,529.7082093000063,None,0,,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.8969522657404946,0,incongruent,YELLOW,blue,d,distractors/silence.wav,,,,,0,0,0,0,0,13,13,25,532.2211156999983,,a,0,1.775591900019208,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.5831965246907577,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,0,0,0,0,14,14,44,536.7361550999922,,None,0,,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.027168618358859753,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,0,0,0,0,0,15,15,27,541.2512085000053,543.2503840000136,f,1,1.6312629000167362,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.6252124205445847,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,0,0,0,0,16,16,24,545.767777800007,,s,1,1.7343795000051614,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.5430706368691302,0,incongruent,BLUE,yellow,f,distractors/silence.wav,,,,,0,0,0,0,0,17,17,1,550.2823566000152,,f,1,1.6797479999950156,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.5794916014066622,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,0,0,0,0,18,18,47,554.7799970000051,556.7799151999934,a,1,1.1864886000112165,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.870406961301538,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,0,0,0,0,19,19,11,559.2780048999994,561.2779262000113,f,1,0.9563510000007227,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.9836363330757953,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,0,0,0,0,0,20,20,10,563.7767599000072,565.7761807999923,f,1,1.893688199983444,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.24919007739364696,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,0,0,0,0,21,21,16,568.291764499998,570.2918410999991,f,1,0.9308316000096966,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.5480879446861618,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,0,0,0,0,22,22,32,572.7919288999983,574.8063217000163,f,1,0.7672119999770075,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.680507855371767,0,incongruent,GREEN,yellow,f,distractors/silence.wav,,,,,0,0,0,0,0,23,23,33,577.2754769000167,579.2882856999931,f,1,1.6050440999970306,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.832802100155878,0,incongruent,GREEN,red,a,distractors/silence.wav,,,,,0,0,0,0,0,24,24,41,581.7871286000009,583.7866014000028,a,1,1.527452500013169,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.9769421455207146,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,0,0,0,0,25,25,13,586.2859490000119,588.2852657999902,d,1,1.7541484000103083,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.5716507137496009,0,incongruent,YELLOW,red,a,distractors/silence.wav,,,,,0,0,0,0,0,26,26,5,590.7843751000182,592.7840938000008,a,1,1.2738804999971762,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.674408475762876,0,incongruent,BLUE,yellow,f,distractors/silence.wav,,,,,0,0,0,0,0,27,27,26,595.2830240000039,,f,1,1.095320599997649,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.7336815417486652,0,incongruent,BLUE,green,s,distractors/silence.wav,,,,,0,0,0,0,0,28,28,15,599.7815609000099,601.7805934000062,s,1,1.528866900014691,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.0729145768917061,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,0,0,0,0,29,29,3,604.2962830000033,606.2958617999975,None,0,,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.9350978434171133,0,incongruent,RED,blue,d,distractors/silence.wav,,,,,0,0,0,0,0,30,30,17,608.7779810999928,610.7781053000072,d,1,1.4706431000086013,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.19133216126723684,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,0,0,0,0,31,31,43,613.276567199995,615.2758831999963,None,0,,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.5429940223524143,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,0,0,0,0,32,32,28,617.7761054000002,619.7761230999895,f,1,1.7428859999927226,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.9765691810900071,0,incongruent,YELLOW,blue,d,distractors/silence.wav,,,,,0,0,0,0,0,33,33,39,622.2597912999918,624.2596810999967,None,0,,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.4017822535991459,0,incongruent,YELLOW,red,a,distractors/silence.wav,,,,,0,0,0,0,0,34,34,12,626.7551204999909,628.7560577999975,a,1,1.2071358000102919,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.7296842337577286,0,incongruent,BLUE,red,a,distractors/silence.wav,,,,,0,0,0,0,0,35,35,29,631.2539659000176,633.2531652000034,a,1,1.085939699987648,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.45159790316989123,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,0,0,0,0,36,36,22,635.753723700007,,d,1,1.322673599992413,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.07711709789910381,0,incongruent,BLUE,red,a,distractors/silence.wav,,,,,0,0,0,0,0,37,37,35,640.2671961000015,642.2666682999989,a,1,1.1612755999958608,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.922953448054004,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,0,0,0,0,38,38,40,644.7679937999928,,a,1,0.7967754999990575,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.2518748957010212,0,incongruent,GREEN,blue,d,distractors/silence.wav,,,,,0,0,0,0,0,39,39,37,649.2810377000133,651.2803980000026,d,1,1.1773450000036974,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.41931537120590046,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,0,0,0,0,40,40,38,653.7798336000124,655.7790945000015,a,1,0.8943177000037394,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.8309483305278348,0,incongruent,BLUE,green,s,distractors/silence.wav,,,,,0,0,0,0,0,41,41,46,658.294884700008,660.2939180000103,s,1,1.3175202000129502,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.019360950480176498,0,incongruent,YELLOW,green,s,distractors/silence.wav,,,,,0,0,0,0,0,42,42,2,662.7763866000168,664.7764614000043,s,1,1.3097766999853775,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.7445649241064577,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,0,0,0,0,43,43,42,667.2767448000086,669.2910768000002,s,1,1.0172550000133924,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.6869684900918854,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,0,0,0,0,44,44,45,671.7767160999938,673.776691600011,f,1,0.8501038999820594,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.6671969061834688,0,incongruent,RED,green,s,distractors/silence.wav,,,,,0,0,0,0,0,45,45,36,676.2717947000056,678.2715151000011,s,1,1.033045599993784,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.8708935669205526,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,0,0,0,0,46,46,9,680.7702833999938,682.7711820999975,a,1,1.0436524999968242,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b1,stroop_trial_condtions/b1.xlsx,0.4930182611236916,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,0,0,0,0,47,47,7,685.2686310000136,687.268756800011,None,0,,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.06730533561031782,1,incongruent,BLUE,yellow,f,distractors/3.wav,,,,,0,1,1,1,0,0,0,26,812.2785297000082,814.3504073999939,f,1,0.9761206999828573,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.4249079497252247,1,congruent,GREEN,green,s,distractors/2.wav,,,,,0,1,1,1,0,1,1,4,816.7755291000067,,s,1,1.1998840000014752,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.3240706252403076,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,1,1,1,0,2,2,15,821.2891249000095,823.2890232999926,f,1,0.6667299999971874,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.10715468186921961,1,incongruent,BLUE,green,s,distractors/3.wav,,,,,0,1,1,1,0,3,3,33,825.7875808000099,827.7869173999934,s,1,1.1902266000106465,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.16494802758791438,1,congruent,GREEN,green,s,distractors/4.wav,,,,,0,1,1,1,0,4,4,23,830.3195377000084,832.3187963000091,s,1,0.917029400006868,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.7676806241710538,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,0,1,1,1,0,5,5,32,834.8346005000058,836.8821026000078,d,1,1.9227638999873307,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.03433248455064386,1,incongruent,YELLOW,red,a,distractors/2.wav,,,,,0,1,1,1,0,6,6,13,839.3162654000043,841.3157828999974,f,0,1.8392370000074152,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.5224761727455313,1,incongruent,RED,blue,d,distractors/1.wav,,,,,0,1,1,1,0,7,7,20,843.8314333000162,845.8308392000035,d,1,1.9040720000048168,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.8135146664790234,1,incongruent,GREEN,red,a,distractors/3.wav,,,,,0,1,1,1,0,8,8,40,848.3464796000044,850.3919237999944,a,1,1.227100199990673,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.7131950070563138,1,congruent,GREEN,green,s,distractors/2.wav,,,,,0,1,1,1,0,9,9,10,852.8451693000097,854.9186710999929,s,1,1.2389779000077397,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.33083395410092575,1,incongruent,BLUE,yellow,f,distractors/4.wav,,,,,0,1,1,1,0,10,10,5,857.3288612999895,859.3291188000003,None,0,,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.8140627153069117,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,1,1,1,0,11,11,36,861.8420934000169,863.841245699994,d,1,1.505227499990724,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.23156741124673452,1,congruent,GREEN,green,s,distractors/4.wav,,,,,0,1,1,1,0,12,12,8,866.357380100002,868.4280628999986,a,0,1.2579387000005227,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.7331852058029119,1,incongruent,GREEN,blue,d,distractors/4.wav,,,,,0,1,1,1,0,13,13,28,870.8556797000056,872.8553133000096,d,1,1.450260799989337,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.06502382441476195,1,incongruent,GREEN,yellow,f,distractors/1.wav,,,,,0,1,1,1,0,14,14,7,875.3707524999918,877.4159361000056,f,1,1.8693139999813866,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.3400635619663932,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,1,1,1,0,15,15,12,879.8691704999947,881.8684986000007,f,1,0.814243400003761,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.5666506333865139,1,incongruent,GREEN,yellow,f,distractors/3.wav,,,,,0,1,1,1,0,16,16,0,884.3844202000182,886.3845895999984,f,1,1.1469826999818906,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.9734714245974094,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,1,1,1,0,17,17,1,888.8998608000111,890.8990097999922,d,1,1.63004550000187,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.19636652195914828,1,incongruent,GREEN,red,a,distractors/1.wav,,,,,0,1,1,1,0,18,18,9,893.4149823999905,895.414041800017,a,1,1.1082428999943659,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.08769688168855672,1,incongruent,RED,green,s,distractors/3.wav,,,,,0,1,1,1,0,19,19,47,897.92991050001,899.9293093000015,s,1,1.2778811999887694,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.5007983240031381,1,incongruent,BLUE,green,s,distractors/1.wav,,,,,0,1,1,1,0,20,20,18,902.429678799992,904.4756163000129,s,1,1.7504157999937888,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.6661419533997107,1,congruent,RED,red,a,distractors/2.wav,,,,,0,1,1,1,0,21,21,3,906.9130796999962,908.9593399000005,a,1,1.0102749999787193,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.8586137871935915,1,incongruent,YELLOW,blue,d,distractors/3.wav,,,,,0,1,1,1,0,22,22,44,911.4079561000108,913.4076991000038,d,1,1.7076499999966472,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.8857086195357853,1,congruent,BLUE,blue,d,distractors/1.wav,,,,,0,1,1,1,0,23,23,16,915.923654400016,917.9936631000019,d,1,0.9946899999922607,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.776926077509408,1,incongruent,GREEN,blue,d,distractors/4.wav,,,,,0,1,1,1,0,24,24,22,920.422154800006,922.4695382000064,d,1,1.599002200004179,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.09088957165746492,1,congruent,RED,red,a,distractors/3.wav,,,,,0,1,1,1,0,25,25,41,924.9203561000177,926.9197808000026,a,1,1.893742399988696,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.5030786504893666,1,incongruent,YELLOW,green,s,distractors/4.wav,,,,,0,1,1,1,0,26,26,19,929.4357443999907,,s,1,1.6398811000108253,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.3293331866279865,1,incongruent,YELLOW,green,s,distractors/2.wav,,,,,0,1,1,1,0,27,27,6,933.9510733000061,935.9979422000179,s,1,1.1390715000161435,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.9005674222221599,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,1,1,1,0,28,28,30,938.4495287000027,940.4598187000083,d,1,1.037568800005829,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.10839814050721508,1,incongruent,RED,green,s,distractors/1.wav,,,,,0,1,1,1,0,29,29,14,942.9483455000154,,a,0,1.0693635999923572,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.2950231286066718,1,incongruent,BLUE,red,a,distractors/1.wav,,,,,0,1,1,1,0,30,30,37,947.463169900002,949.509262800013,a,1,1.1668122000119183,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.12819537203794318,1,incongruent,YELLOW,red,a,distractors/3.wav,,,,,0,1,1,1,0,31,31,35,951.9469164000184,953.9950548000052,a,1,1.2708874999952968,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.9668213022564922,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,1,1,1,0,32,32,21,956.4434230999905,958.4536172999942,d,1,1.1463677000137977,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.8384300714767312,1,congruent,RED,red,a,distractors/1.wav,,,,,0,1,1,1,0,33,33,25,960.941685800004,962.9411684999941,a,1,0.895528099994408,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.255397179890806,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,0,1,1,1,0,34,34,45,965.457219200005,,f,1,0.5605101000110153,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.7962676920675457,1,incongruent,RED,blue,d,distractors/4.wav,,,,,0,1,1,1,0,35,35,46,969.9719603999984,972.0446648999932,d,1,1.9374667000083718,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.4926856322739591,1,congruent,RED,red,a,distractors/4.wav,,,,,0,1,1,1,0,36,36,27,974.4703697999939,,a,1,0.7431786999804899,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.4889714654954811,1,incongruent,BLUE,red,a,distractors/4.wav,,,,,0,1,1,1,0,37,37,29,978.9854929000139,981.0356797999993,a,1,1.2502840999804903,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.21174317193635972,1,congruent,YELLOW,yellow,f,distractors/2.wav,,,,,0,1,1,1,0,38,38,38,983.4839699000004,985.5577441999922,f,1,0.7776173000165727,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.011991741755762342,1,congruent,RED,red,a,distractors/4.wav,,,,,0,1,1,1,0,39,39,42,987.9825130999961,989.9817827999941,a,1,0.8525970999908168,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.5317591854488619,1,congruent,YELLOW,yellow,f,distractors/2.wav,,,,,0,1,1,1,0,40,40,34,992.4978353999904,994.5078247000056,f,1,0.8155926000035834,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.14441839566692105,1,congruent,GREEN,green,s,distractors/1.wav,,,,,0,1,1,1,0,41,41,43,996.9808061000076,999.0268891000014,s,1,1.8334632000187412,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.15564368800765982,1,incongruent,YELLOW,blue,d,distractors/3.wav,,,,,0,1,1,1,0,42,42,39,1001.4641321999952,1003.4751814999909,d,1,1.6088866999780294,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.3614790911510004,1,congruent,GREEN,green,s,distractors/1.wav,,,,,0,1,1,1,0,43,43,17,1005.9598621999903,1007.9592062000011,s,1,1.249465600005351,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.4832744640468789,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,0,1,1,1,0,44,44,24,1010.4748207000084,1012.4739689000126,f,1,1.678260099986801,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
b2,stroop_trial_condtions/b2.xlsx,0.041649080139953165,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,0,1,1,1,0,45,45,2,1014.9732596999966,1016.9728612000181,f,1,1.557979000004707,P10,2023-06-12_15h50.09.533,StroopExp,2022.2.5,60.16275228407457,
