block_number,location,Index,has_distraction,trial_type,word,color,correct_key,distraction_file_name,practice_trials_4X5.thisRepN,practice_trials_4X5.thisTrialN,practice_trials_4X5.thisN,practice_trials_4X5.thisIndex,Type,direction,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_stroop.started,key_stroop.stopped,key_stroop.keys,key_stroop.corr,key_stroop.rt,participant,date,expName,psychopyVersion,frameRate
b1,stroop_trial_condtions/b1.xlsx,0.153196184,0,incongruent,YELLOW,green,s,distractors/silence.wav,,,,,,,0,0,0,0,0,12,12,31,267.3500161,269.3501561,s,1,1.4335021,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.733681542,0,incongruent,BLUE,green,s,distractors/silence.wav,,,,,,,0,0,0,0,0,13,13,15,271.8659072,,s,1,1.1960834,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.077117098,0,incongruent,BLUE,red,a,distractors/silence.wav,,,,,,,0,0,0,0,0,14,14,35,276.3807556,278.3807688,a,1,1.4764019,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.680507855,0,incongruent,GREEN,yellow,f,distractors/silence.wav,,,,,,,0,0,0,0,0,15,15,33,280.8641234,282.877986,f,1,1.1751553,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.451597903,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,,,0,0,0,0,0,16,16,22,285.3609101,287.3600041,d,1,1.1101956,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.674408476,0,incongruent,BLUE,yellow,f,distractors/silence.wav,,,,,,,0,0,0,0,0,17,17,26,289.8757493,291.8749851,f,1,1.2934512,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.63243718,0,incongruent,RED,blue,d,distractors/silence.wav,,,,,,,0,0,0,0,0,18,18,19,294.3741107,296.3737595,d,1,1.1933048,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.870893567,0,congruent,RED,red,a,distractors/silence.wav,,,,,,,0,0,0,0,0,19,19,9,298.8727993,,a,1,1.5863322,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.072914577,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,,,0,0,0,0,0,20,20,3,303.3878278,,d,1,1.2510221,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.251874896,0,incongruent,GREEN,blue,d,distractors/silence.wav,,,,,,,0,0,0,0,0,21,21,37,307.9028328,309.9022223,d,1,1.2766893,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.647841101,0,incongruent,GREEN,red,a,distractors/silence.wav,,,,,,,0,0,0,0,0,22,22,6,312.4186452,,a,1,1.9563356,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.922953448,0,congruent,RED,red,a,distractors/silence.wav,,,,,,,0,0,0,0,0,23,23,40,316.9329339,318.9325883,a,1,1.1979513,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.896952266,0,incongruent,YELLOW,blue,d,distractors/silence.wav,,,,,,,0,0,0,0,0,24,24,25,321.4479945,323.4478894,d,1,1.2729089,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.237396997,0,incongruent,GREEN,blue,d,distractors/silence.wav,,,,,,,0,0,0,0,0,25,25,18,325.9479849,327.9478872,d,1,1.084837,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.983636333,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,,,0,0,0,0,0,26,26,10,330.4478297,332.4479531,f,1,1.6594418,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.976569181,0,incongruent,YELLOW,blue,d,distractors/silence.wav,,,,,,,0,0,0,0,0,27,27,39,334.9441907,,d,1,1.0271325,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.493018261,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,,,0,0,0,0,0,28,28,7,339.4588437,341.4579837,None,0,,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.744564924,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,,,0,0,0,0,0,29,29,42,343.9740059,345.9732324,a,0,1.3031159,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.256932032,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,,,0,0,0,0,0,30,30,30,348.4887975,350.4883514,d,1,1.2466973,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.939662107,0,congruent,RED,red,a,distractors/silence.wav,,,,,,,0,0,0,0,0,31,31,21,352.9877915,354.98686,a,1,1.5597583,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.8328021,0,incongruent,GREEN,red,a,distractors/silence.wav,,,,,,,0,0,0,0,0,32,32,41,357.5025706,359.5021532,None,0,,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.350328137,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,,,0,0,0,0,0,33,33,20,362.0183354,,s,1,1.5627193,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.68696849,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,,,0,0,0,0,0,34,34,45,366.5328415,368.5321824,f,1,1.011931,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.01936095,0,incongruent,YELLOW,green,s,distractors/silence.wav,,,,,,,0,0,0,0,0,35,35,2,371.0483812,373.0487944,s,1,1.6266389,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.419315371,0,congruent,RED,red,a,distractors/silence.wav,,,,,,,0,0,0,0,0,36,36,38,375.5487764,377.5486097,a,1,1.351957,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.976942146,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,,,0,0,0,0,0,37,37,13,380.0485662,,d,1,1.1040199,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.542994022,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,,,0,0,0,0,0,38,38,28,384.5603481,386.5598244,f,1,1.4701888,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.708976038,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,,,0,0,0,0,0,39,39,8,389.0751634,391.0749094,s,1,1.9356034,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.543070637,0,incongruent,BLUE,yellow,f,distractors/silence.wav,,,,,,,0,0,0,0,0,40,40,1,393.5901444,395.5902542,d,0,1.3565952,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.660435133,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,,,0,0,0,0,0,41,41,4,398.0894467,,None,0,,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.191332161,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,,,0,0,0,0,0,42,42,43,402.6040221,404.6033257,s,1,0.9429849,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.401782254,0,incongruent,YELLOW,red,a,distractors/silence.wav,,,,,,,0,0,0,0,0,43,43,12,407.1025723,409.1023233,a,1,1.16005,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.004767374,0,incongruent,RED,green,s,distractors/silence.wav,,,,,,,0,0,0,0,0,44,44,14,411.6173259,413.6166368,None,0,,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.830948331,0,incongruent,BLUE,green,s,distractors/silence.wav,,,,,,,0,0,0,0,0,45,45,46,416.1329301,418.1375583,d,0,1.7080708,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.548087945,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,,,0,0,0,0,0,46,46,32,420.6326674,422.632637,f,1,1.0332535,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b1,stroop_trial_condtions/b1.xlsx,0.971858016,0,congruent,RED,red,a,distractors/silence.wav,,,,,,,0,0,0,0,0,47,47,0,425.1159536,427.1158496,a,1,1.5047529,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.034332485,1,incongruent,YELLOW,red,a,distractors/2.wav,,,,,,,0,1,1,1,0,0,0,13,500.7703828,502.7697651,a,1,1.9325906,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.231567411,1,congruent,GREEN,green,s,distractors/4.wav,,,,,,,0,1,1,1,0,1,1,8,505.2855826,507.2850435,s,1,1.5494727,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.155643688,1,incongruent,YELLOW,blue,d,distractors/3.wav,,,,,,,0,1,1,1,0,2,2,39,509.8006971,511.8001559,d,1,1.4176446,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.858613787,1,incongruent,YELLOW,blue,d,distractors/3.wav,,,,,,,0,1,1,1,0,3,3,44,514.300215,516.3005783,d,1,0.9368798,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.04164908,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,,,0,1,1,1,0,4,4,2,518.8171729,520.8173613,f,1,1.3573037,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.776926078,1,incongruent,GREEN,blue,d,distractors/4.wav,,,,,,,0,1,1,1,0,5,5,22,523.3125894,525.3121238,d,1,1.326226,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.361479091,1,congruent,GREEN,green,s,distractors/1.wav,,,,,,,0,1,1,1,0,6,6,17,527.8282765,,s,1,1.3308844,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.196366522,1,incongruent,GREEN,red,a,distractors/1.wav,,,,,,,0,1,1,1,0,7,7,9,532.3428872,534.3422774,a,1,1.214093,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.488971465,1,incongruent,BLUE,red,a,distractors/4.wav,,,,,,,0,1,1,1,0,8,8,29,536.8582005,538.859184,a,1,1.9049439,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.966821302,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,,,0,1,1,1,0,9,9,21,541.3566519,543.3561953,d,1,1.3197769,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.011991742,1,congruent,RED,red,a,distractors/4.wav,,,,,,,0,1,1,1,0,10,10,42,545.8717695,547.8711377,a,1,1.2830213,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.144418396,1,congruent,GREEN,green,s,distractors/1.wav,,,,,,,0,1,1,1,0,11,11,43,550.3871695,,s,1,1.6011115,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.828978616,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,,,0,1,1,1,0,12,12,31,554.9021724,556.9017359,f,1,1.8467658,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.796267692,1,incongruent,RED,blue,d,distractors/4.wav,,,,,,,0,1,1,1,0,13,13,46,559.4173209,561.417689,d,1,1.4253994,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.065023824,1,incongruent,GREEN,yellow,f,distractors/1.wav,,,,,,,0,1,1,1,0,14,14,7,563.9173585,565.917802,f,1,1.0839567,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.330833954,1,incongruent,BLUE,yellow,f,distractors/4.wav,,,,,,,0,1,1,1,0,15,15,5,568.4178075,,f,1,1.30239,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.900567422,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,,,0,1,1,1,0,16,16,30,572.9293637,574.9286126,d,1,1.2795423,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.733185206,1,incongruent,GREEN,blue,d,distractors/4.wav,,,,,,,0,1,1,1,0,17,17,28,577.4440672,579.4434451,d,1,0.8773775,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.767680624,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,,,0,1,1,1,0,18,18,32,581.9427311,583.9423663,d,1,1.0075088,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.42490795,1,congruent,GREEN,green,s,distractors/2.wav,,,,,,,0,1,1,1,0,19,19,4,586.458663,,None,0,,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.500798324,1,incongruent,BLUE,green,s,distractors/1.wav,,,,,,,0,1,1,1,0,20,20,18,590.9733179,592.972067,s,1,1.4447976,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.973471425,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,,,0,1,1,1,0,21,21,1,595.4718393,597.4709186,d,1,1.3024694,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.108398141,1,incongruent,RED,green,s,distractors/1.wav,,,,,,,0,1,1,1,0,22,22,14,599.9869808,,None,0,,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.492685632,1,congruent,RED,red,a,distractors/4.wav,,,,,,,0,1,1,1,0,23,23,27,604.5023005,,a,1,1.2857994,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.211743172,1,congruent,YELLOW,yellow,f,distractors/2.wav,,,,,,,0,1,1,1,0,24,24,38,609.0180674,611.0183322,None,0,,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.566650633,1,incongruent,GREEN,yellow,f,distractors/3.wav,,,,,,,0,1,1,1,0,25,25,0,613.5015747,615.5017512,None,0,,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.329333187,1,incongruent,YELLOW,green,s,distractors/2.wav,,,,,,,0,1,1,1,0,26,26,6,618.0140776,620.0132897,s,1,1.5085919,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.838430071,1,congruent,RED,red,a,distractors/1.wav,,,,,,,0,1,1,1,0,27,27,25,622.5124451,624.5120433,a,1,1.1366644,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.629589964,1,congruent,RED,red,a,distractors/2.wav,,,,,,,0,1,1,1,0,28,28,11,627.0276419,629.0268795,a,1,1.0348126,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.522476173,1,incongruent,RED,blue,d,distractors/1.wav,,,,,,,0,1,1,1,0,29,29,20,631.5259404,633.5251632,d,1,1.6253717,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.090889572,1,congruent,RED,red,a,distractors/3.wav,,,,,,,0,1,1,1,0,30,30,41,636.0248835,638.0237769,a,1,1.3077481,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.713195007,1,congruent,GREEN,green,s,distractors/2.wav,,,,,,,0,1,1,1,0,31,31,10,640.5396052,642.5389006,s,1,1.5824065,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.483274464,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,,,0,1,1,1,0,32,32,24,645.0383363,647.0374657,f,1,1.0643085,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.107154682,1,incongruent,BLUE,green,s,distractors/3.wav,,,,,,,0,1,1,1,0,33,33,33,649.5533423,651.5526165,s,1,1.47277,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.340063562,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,,,0,1,1,1,0,34,34,12,654.0684699,656.0685616,f,1,1.3043224,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.128195372,1,incongruent,YELLOW,red,a,distractors/3.wav,,,,,,,0,1,1,1,0,35,35,35,658.5522111,660.5524359,a,1,1.2827463,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.813514666,1,incongruent,GREEN,red,a,distractors/3.wav,,,,,,,0,1,1,1,0,36,36,40,663.0358049,665.0480694,None,0,,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.88570862,1,congruent,BLUE,blue,d,distractors/1.wav,,,,,,,0,1,1,1,0,37,37,16,667.5638184,669.5633907,d,1,1.3303223,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.067305336,1,incongruent,BLUE,yellow,f,distractors/3.wav,,,,,,,0,1,1,1,0,38,38,26,672.0788886,674.0782829,f,1,1.7436404,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.814062715,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,,,0,1,1,1,0,39,39,36,676.5775535,678.5769548,d,1,1.48707,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.531759185,1,congruent,YELLOW,yellow,f,distractors/2.wav,,,,,,,0,1,1,1,0,40,40,34,681.0763797,,f,1,1.4536039,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.666141953,1,congruent,RED,red,a,distractors/2.wav,,,,,,,0,1,1,1,0,41,41,3,685.5913128,687.5903989,a,1,1.1165322,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.164948028,1,congruent,GREEN,green,s,distractors/4.wav,,,,,,,0,1,1,1,0,42,42,23,690.0896038,692.0889085,None,0,,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.324070625,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,,,0,1,1,1,0,43,43,15,694.6048402,,f,1,1.1377758,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.50307865,1,incongruent,YELLOW,green,s,distractors/4.wav,,,,,,,0,1,1,1,0,44,44,19,699.119969,701.1189496,s,1,1.2460088,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.25539718,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,,,0,1,1,1,0,45,45,45,703.6188228,705.61898,f,1,1.241374,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.087696882,1,incongruent,RED,green,s,distractors/3.wav,,,,,,,0,1,1,1,0,46,46,47,708.1195054,710.1156629,s,1,1.4000749,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b2,stroop_trial_condtions/b2.xlsx,0.295023129,1,incongruent,BLUE,red,a,distractors/1.wav,,,,,,,0,1,1,1,0,47,47,37,712.615294,,a,1,1.9155781,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.667196906,0,incongruent,RED,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,0,0,36,787.6730115,789.6722551,s,1,1.199376,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.870893567,0,congruent,RED,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,1,1,9,792.171329,794.1707466,a,1,1.3509601,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.660435133,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,2,2,4,796.6702533,798.6704903,s,1,1.7897065,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.922953448,0,congruent,RED,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,3,3,40,801.170491,803.170508,a,1,1.1372686,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
b3,stroop_trial_condtions/b1.xlsx,0.251874896,0,incongruent,GREEN,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,4,4,37,805.6669312,807.6705452,d,1,0.8269733,P9,2023-06-09_16h45.57.957,StroopExp,2022.2.5,60.02563094
