block_number,location,Index,has_distraction,trial_type,word,color,correct_key,distraction_file_name,practice_trials_4X5.thisRepN,practice_trials_4X5.thisTrialN,practice_trials_4X5.thisN,practice_trials_4X5.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_stroop.started,key_stroop.stopped,key_stroop.keys,key_stroop.corr,key_stroop.rt,participant,date,expName,psychopyVersion,frameRate
b1,stroop_trial_condtions/b1.xlsx,0.935097843,0,incongruent,RED,blue,d,distractors/silence.wav,,,,,0,4,4,4,0,36,36,17,2066.580366,2068.580283,d,1,0.8317369,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b1,stroop_trial_condtions/b1.xlsx,0.027168618,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,0,4,4,4,0,37,37,27,2071.095677,2073.094757,f,1,1.5164499,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b1,stroop_trial_condtions/b1.xlsx,0.68696849,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,4,4,4,0,38,38,45,2075.594029,2077.593202,f,1,0.6502209,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b1,stroop_trial_condtions/b1.xlsx,0.625212421,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,4,4,4,0,39,39,24,2080.093083,,s,1,1.0350168,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b1,stroop_trial_condtions/b1.xlsx,0.733681542,0,incongruent,BLUE,green,s,distractors/silence.wav,,,,,0,4,4,4,0,40,40,15,2084.608235,,s,1,0.6494134,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b1,stroop_trial_condtions/b1.xlsx,0.493018261,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,4,4,4,0,41,41,7,2089.12336,2091.123441,d,1,0.6545208,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b1,stroop_trial_condtions/b1.xlsx,0.976942146,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,4,4,4,0,42,42,13,2093.606614,2095.606681,d,1,0.6959069,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b1,stroop_trial_condtions/b1.xlsx,0.256932032,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,4,4,4,0,43,43,30,2098.107039,,d,1,0.6930581,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b1,stroop_trial_condtions/b1.xlsx,0.660435133,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,4,4,4,0,44,44,4,2102.618401,2104.6179,s,1,0.8374413,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b1,stroop_trial_condtions/b1.xlsx,0.744564924,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,4,4,4,0,45,45,42,2107.116827,,s,1,0.6677458,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b1,stroop_trial_condtions/b1.xlsx,0.249190077,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,4,4,4,0,46,46,16,2111.631933,2113.631475,f,1,0.8884522,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b1,stroop_trial_condtions/b1.xlsx,0.983636333,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,0,4,4,4,0,47,47,10,2116.147605,,f,1,0.8966188,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.522476173,1,incongruent,RED,blue,d,distractors/1.wav,,,,,0,1,1,1,0,0,0,20,780.8316671,782.8308613,d,1,1.2379688,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.196366522,1,incongruent,GREEN,red,a,distractors/1.wav,,,,,0,1,1,1,0,1,1,9,785.3464397,787.3466107,a,1,0.8756005,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.211743172,1,congruent,YELLOW,yellow,f,distractors/2.wav,,,,,0,1,1,1,0,2,2,38,789.861766,791.8612515,f,1,0.7278731,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.966821302,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,1,1,1,0,3,3,21,794.3765527,796.3763213,d,1,0.9429068,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.329333187,1,incongruent,YELLOW,green,s,distractors/2.wav,,,,,0,1,1,1,0,4,4,6,798.8919756,800.9515422,s,1,0.7832479,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.813514666,1,incongruent,GREEN,red,a,distractors/3.wav,,,,,0,1,1,1,0,5,5,40,803.3907341,805.3899336,a,1,0.7408989,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.838430071,1,congruent,RED,red,a,distractors/1.wav,,,,,0,1,1,1,0,6,6,25,807.9056054,809.9056326,a,1,0.6539081,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.500798324,1,incongruent,BLUE,green,s,distractors/1.wav,,,,,0,1,1,1,0,7,7,18,812.4214807,814.4684607,s,1,0.9761373,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.629589964,1,congruent,RED,red,a,distractors/2.wav,,,,,0,1,1,1,0,8,8,11,816.9047716,818.9959635,a,1,0.6786903,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.164948028,1,congruent,GREEN,green,s,distractors/4.wav,,,,,0,1,1,1,0,9,9,23,821.4013791,823.4792097,s,1,0.9347356,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.488971465,1,incongruent,BLUE,red,a,distractors/4.wav,,,,,0,1,1,1,0,10,10,29,825.8998181,827.8988266,a,1,0.6716951,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.324070625,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,1,1,1,0,11,11,15,830.4151292,,f,1,0.6702834,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.231567411,1,congruent,GREEN,green,s,distractors/4.wav,,,,,0,1,1,1,0,12,12,8,834.9300627,836.9806276,s,1,0.6339936,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.814062715,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,1,1,1,0,13,13,36,839.4289872,,d,1,0.8386525,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.155643688,1,incongruent,YELLOW,blue,d,distractors/3.wav,,,,,0,1,1,1,0,14,14,39,843.9436815,845.94296,d,1,1.4446622,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.295023129,1,incongruent,BLUE,red,a,distractors/1.wav,,,,,0,1,1,1,0,15,15,37,848.4588095,850.5048934,a,1,0.7031423,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.42490795,1,congruent,GREEN,green,s,distractors/2.wav,,,,,0,1,1,1,0,16,16,4,852.9571447,855.0073912,s,1,0.7648582,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.107154682,1,incongruent,BLUE,green,s,distractors/3.wav,,,,,0,1,1,1,0,17,17,33,857.4562852,859.5060187,s,1,0.8556095,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.666141953,1,congruent,RED,red,a,distractors/2.wav,,,,,0,1,1,1,0,18,18,3,861.9556437,864.0049088,a,1,0.6377968,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.858613787,1,incongruent,YELLOW,blue,d,distractors/3.wav,,,,,0,1,1,1,0,19,19,44,866.438994,868.4353589,d,1,1.1052555,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.776926078,1,incongruent,GREEN,blue,d,distractors/4.wav,,,,,0,1,1,1,0,20,20,22,870.9508515,872.9977793,d,1,1.6594973,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.566650633,1,incongruent,GREEN,yellow,f,distractors/3.wav,,,,,0,1,1,1,0,21,21,0,875.4498462,,f,1,1.0863074,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.087696882,1,incongruent,RED,green,s,distractors/3.wav,,,,,0,1,1,1,0,22,22,47,879.9647541,881.9641252,s,1,1.093527,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.900567422,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,1,1,1,0,23,23,30,884.4795182,886.4792364,d,1,0.7429759,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.25539718,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,0,1,1,1,0,24,24,45,888.9947417,891.0407852,f,1,0.901605,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.531759185,1,congruent,YELLOW,yellow,f,distractors/2.wav,,,,,0,1,1,1,0,25,25,34,893.4938131,,f,1,0.6426174,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.011991742,1,congruent,RED,red,a,distractors/4.wav,,,,,0,1,1,1,0,26,26,42,898.0088453,900.0855475,a,1,0.8694622,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.50307865,1,incongruent,YELLOW,green,s,distractors/4.wav,,,,,0,1,1,1,0,27,27,19,902.5069527,904.5187917,s,1,0.7533189,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.483274464,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,0,1,1,1,0,28,28,24,907.0060873,909.0529947,f,1,0.9598789,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.340063562,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,1,1,1,0,29,29,12,911.4896329,913.5360652,f,1,0.6092146,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.128195372,1,incongruent,YELLOW,red,a,distractors/3.wav,,,,,0,1,1,1,0,30,30,35,915.9692483,917.9685955,a,1,0.8687212,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.108398141,1,incongruent,RED,green,s,distractors/1.wav,,,,,0,1,1,1,0,31,31,14,920.5009715,922.500813,s,1,0.6596498,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.492685632,1,congruent,RED,red,a,distractors/4.wav,,,,,0,1,1,1,0,32,32,27,925.0164864,927.0156431,a,1,0.7290913,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.04164908,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,0,1,1,1,0,33,33,2,929.531223,931.5800237,f,1,0.9931351,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.767680624,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,0,1,1,1,0,34,34,32,934.0298159,936.0291331,d,1,0.7641493,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.067305336,1,incongruent,BLUE,yellow,f,distractors/3.wav,,,,,0,1,1,1,0,35,35,26,938.5450399,940.545079,f,1,0.9384606,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.713195007,1,congruent,GREEN,green,s,distractors/2.wav,,,,,0,1,1,1,0,36,36,10,943.0598111,945.0690228,s,1,0.8884981,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.361479091,1,congruent,GREEN,green,s,distractors/1.wav,,,,,0,1,1,1,0,37,37,17,947.5586285,,s,1,0.8134445,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.796267692,1,incongruent,RED,blue,d,distractors/4.wav,,,,,0,1,1,1,0,38,38,46,952.0735289,954.1215397,d,1,0.9002163,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.090889572,1,congruent,RED,red,a,distractors/3.wav,,,,,0,1,1,1,0,39,39,41,956.5735181,958.649739,a,1,0.7212016,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.330833954,1,incongruent,BLUE,yellow,f,distractors/4.wav,,,,,0,1,1,1,0,40,40,5,961.0571712,963.1069545,f,1,0.8529408,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.034332485,1,incongruent,YELLOW,red,a,distractors/2.wav,,,,,0,1,1,1,0,41,41,13,965.5522804,967.5518609,a,1,0.9760283,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.733185206,1,incongruent,GREEN,blue,d,distractors/4.wav,,,,,0,1,1,1,0,42,42,28,970.0676863,972.0793069,d,1,1.0160835,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.88570862,1,congruent,BLUE,blue,d,distractors/1.wav,,,,,0,1,1,1,0,43,43,16,974.5660996,976.5652907,d,1,0.7138686,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.065023824,1,incongruent,GREEN,yellow,f,distractors/1.wav,,,,,0,1,1,1,0,44,44,7,979.0811666,981.154151,f,1,0.8747402,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.828978616,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,0,1,1,1,0,45,45,31,983.5798876,985.5791274,f,1,0.8136536,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.144418396,1,congruent,GREEN,green,s,distractors/1.wav,,,,,0,1,1,1,0,46,46,43,988.0955534,990.1430011,s,1,0.9221737,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b2,stroop_trial_condtions/b2.xlsx,0.973471425,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,1,1,1,0,47,47,1,992.5937502,,d,1,0.7182584,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b3,stroop_trial_condtions/b1.xlsx,0.542994022,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,0,0,28,1226.53116,1228.53005,f,1,0.8688377,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b3,stroop_trial_condtions/b1.xlsx,0.939662107,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,2,2,2,0,1,1,21,1231.046201,1233.045316,a,1,0.7474333,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b3,stroop_trial_condtions/b1.xlsx,0.249190077,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,2,2,16,1235.544587,1237.543932,f,1,0.7505512,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b3,stroop_trial_condtions/b1.xlsx,0.01936095,0,incongruent,YELLOW,green,s,distractors/silence.wav,,,,,0,2,2,2,0,3,3,2,1240.044475,1242.044244,d,0,1.083239,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b3,stroop_trial_condtions/b1.xlsx,0.708976038,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,4,4,8,1244.544517,1246.544541,s,1,0.6836497,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
b3,stroop_trial_condtions/b1.xlsx,0.896952266,0,incongruent,YELLOW,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,5,5,25,1249.03966,1251.039445,d,1,0.8022313,P17,2023-06-27_13h52.29.421,StroopExp,2022.2.5,59.96163655
