block_number,location,Index,has_distraction,trial_type,word,color,correct_key,distraction_file_name,practice_trials_4X5.thisRepN,practice_trials_4X5.thisTrialN,practice_trials_4X5.thisN,practice_trials_4X5.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_stroop.started,key_stroop.keys,key_stroop.corr,key_stroop.rt,key_stroop.stopped,participant,date,expName,psychopyVersion,frameRate,
b3,stroop_trial_condtions/b1.xlsx,0.6478411009005055,0,incongruent,GREEN,red,a,distractors/silence.wav,,,,,0,2,2,2,0,11,11,6,880.1111299,a,1,0.7533825000000434,882.1103626,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.5430706368691302,0,incongruent,BLUE,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,12,12,1,884.6260371,f,1,1.0146316999998817,886.6258200999999,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.680507855371767,0,incongruent,GREEN,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,13,13,33,889.1081387,f,1,0.8208457999999155,891.1071459000001,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.9765691810900071,0,incongruent,YELLOW,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,14,14,39,893.6405732,None,0,,895.6407449,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.4930182611236916,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,15,15,7,898.1239686,d,1,1.0387934000000314,900.1238850999999,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.832802100155878,0,incongruent,GREEN,red,a,distractors/silence.wav,,,,,0,2,2,2,0,16,16,41,902.6200085000002,a,1,0.8305740999999216,904.6193175,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.23739699734220088,0,incongruent,GREEN,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,17,17,18,907.1016562000001,d,1,1.1667995000000246,909.1014220000001,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.9769421455207146,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,18,18,13,911.6003627000001,d,1,0.7086443999999119,913.5996076,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.9718580164963233,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,2,2,2,0,19,19,0,916.0987895,a,1,0.7140736000001198,918.0980515,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.2518748957010212,0,incongruent,GREEN,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,20,20,37,920.6309852,d,1,1.2036478999998508,,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.8969522657404946,0,incongruent,YELLOW,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,21,21,25,925.1456114000001,d,1,1.0628967000000102,927.1448788000001,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.5794916014066622,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,2,2,2,0,22,22,47,929.6610261,a,1,0.7236282000001211,931.6600692000001,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.5831965246907577,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,23,23,44,934.1758693,d,1,1.5191263000001527,936.1752136000001,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.35032813659302076,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,24,24,20,938.6746979000001,None,0,,940.6743663999999,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.15319618406080382,0,incongruent,YELLOW,green,s,distractors/silence.wav,,,,,0,2,2,2,0,25,25,31,943.1582614,s,1,0.6723107000000255,945.1583931000001,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.019360950480176498,0,incongruent,YELLOW,green,s,distractors/silence.wav,,,,,0,2,2,2,0,26,26,2,947.6412183000001,s,1,0.7341385999998238,949.6542350999999,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.5716507137496009,0,incongruent,YELLOW,red,a,distractors/silence.wav,,,,,0,2,2,2,0,27,27,5,952.1533863000001,a,1,0.7609939999999824,954.1525504,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.9366695365255577,0,incongruent,GREEN,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,28,28,34,956.6684071000001,f,1,0.6606080999999904,958.6677119,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.4017822535991459,0,incongruent,YELLOW,red,a,distractors/silence.wav,,,,,0,2,2,2,0,29,29,12,961.1833615000002,a,1,0.9776922999999442,963.1827981,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.870406961301538,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,30,30,11,965.6816138,f,1,0.8677494000000934,967.6812622000001,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.6869684900918854,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,31,31,45,970.1801795,f,1,0.9061369999999442,972.1799093000001,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.5480879446861618,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,32,32,32,974.6954456,f,1,0.6436071000000538,976.6950724,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.7336815417486652,0,incongruent,BLUE,green,s,distractors/silence.wav,,,,,0,2,2,2,0,33,33,15,979.2109065000001,s,1,1.233582800000022,981.2099426000001,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.8708935669205526,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,2,2,2,0,34,34,9,983.7261075,a,1,0.6902512999999999,985.7251057,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.6252124205445847,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,35,35,24,988.2253676000001,s,1,0.9992827000000943,990.2368053000001,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.0729145768917061,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,36,36,3,992.7088601000002,d,1,1.771568200000047,994.7089212,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.027168618358859753,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,37,37,27,997.2214580000001,f,1,1.4668993000000228,999.2207847000001,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.004767373540519926,0,incongruent,RED,green,s,distractors/silence.wav,,,,,0,2,2,2,0,38,38,14,1001.7362062000001,s,1,1.4141978000000108,1003.7354953,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.24919007739364696,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,39,39,16,1006.2511834000001,f,1,0.7171127000001434,1008.2505164,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.632437180452533,0,incongruent,RED,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,40,40,19,1010.7497543000001,d,1,1.701365899999928,1012.7493065,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.922953448054004,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,2,2,2,0,41,41,40,1015.2647393000001,a,1,0.6816167999998015,1017.2644578000001,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.45159790316989123,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,42,42,22,1019.7470193,d,1,1.6557863999998972,1021.7461016999999,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.25693203245358776,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,43,43,30,1024.2454567999998,d,1,0.8093259999998281,1026.2447056,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.9396621068767484,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,2,2,2,0,44,44,21,1028.7604400999999,a,1,0.5619421999999759,1030.7598478999998,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.8309483305278348,0,incongruent,BLUE,green,s,distractors/silence.wav,,,,,0,2,2,2,0,45,45,46,1033.2585116999999,s,1,1.344509399999879,1035.2585865,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.19133216126723684,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,46,46,43,1037.7424709000002,s,1,1.0099103000000014,1039.7429602000002,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b3,stroop_trial_condtions/b1.xlsx,0.7089760381977726,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,47,47,8,1042.2424369,s,1,0.6839383000001362,,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.7490878176166669,1,congruent,GREEN,green,s,distractors/2.wav,,,,,0,3,3,3,0,0,0,46,1174.4275815,s,1,1.2670470000000478,1176.4275456999999,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.22157820962509556,1,incongruent,RED,green,s,distractors/4.wav,,,,,0,3,3,3,0,1,1,26,1178.9279811000001,s,1,1.918630099999973,1180.9281105,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.8010105832360127,1,incongruent,RED,blue,d,distractors/2.wav,,,,,0,3,3,3,0,2,2,13,1183.4110126,d,1,0.9737892000000556,1185.4242144999998,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.38862864409579867,1,congruent,RED,red,a,distractors/4.wav,,,,,0,3,3,3,0,3,3,17,1187.9235039,a,1,0.5113360000000284,,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.5042669091023176,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,3,3,3,0,4,4,25,1192.4384555000001,d,1,1.294285299999956,1194.4375462000003,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.7591509381967968,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,3,3,3,0,5,5,36,1196.9367889,f,1,0.78407059999995,1198.9363250000001,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.3048901609321858,1,incongruent,BLUE,green,s,distractors/1.wav,,,,,0,3,3,3,0,6,6,21,1201.452702,s,1,1.0038884000000508,,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.2532365547687505,1,congruent,GREEN,green,s,distractors/1.wav,,,,,0,3,3,3,0,7,7,10,1205.9674598000001,s,1,0.6347179999997934,,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.21440578937717747,1,incongruent,GREEN,red,a,distractors/4.wav,,,,,0,3,3,3,0,8,8,29,1210.4822474000002,a,1,0.8005705999999009,1212.4815454,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.8016808924679877,1,incongruent,YELLOW,red,a,distractors/3.wav,,,,,0,3,3,3,0,9,9,35,1214.981174,a,1,0.7995901000001595,,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.7415483131081879,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,0,3,3,3,0,10,10,22,1219.4958409,f,1,1.410858400000052,1221.4952073,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.4909534620648366,1,congruent,GREEN,green,s,distractors/4.wav,,,,,0,3,3,3,0,11,11,1,1224.0114369000003,s,1,0.8931654000000435,1226.0117158000003,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.5091952837801443,1,congruent,RED,red,a,distractors/3.wav,,,,,0,3,3,3,0,12,12,23,1228.4955349000002,a,1,0.5848740000001271,1230.4953563,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.9277064063263939,1,incongruent,BLUE,red,a,distractors/1.wav,,,,,0,3,3,3,0,13,13,32,1232.9917135,a,1,0.6156547000000501,,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.610353600261409,1,incongruent,RED,green,s,distractors/2.wav,,,,,0,3,3,3,0,14,14,16,1237.5062885000002,s,1,1.1979670000000624,1239.5058294,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.7943148249806823,1,incongruent,BLUE,red,a,distractors/1.wav,,,,,0,3,3,3,0,15,15,30,1242.0050195,a,1,0.5894238000000769,1244.0041918000002,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.5857626834280144,1,congruent,GREEN,green,s,distractors/2.wav,,,,,0,3,3,3,0,16,16,18,1246.5202434000003,s,1,0.9304127000000335,1248.5196615,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.8013414949294776,1,incongruent,BLUE,yellow,f,distractors/4.wav,,,,,0,3,3,3,0,17,17,4,1251.0184875,f,1,0.8399546999999075,1253.0180913,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.9995126588586891,1,incongruent,GREEN,yellow,f,distractors/1.wav,,,,,0,3,3,3,0,18,18,39,1255.5337335,f,1,1.2463945999998032,1257.5331234999999,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.9654449717548405,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,3,3,3,0,19,19,2,1260.0488283999998,d,1,0.953426699999909,1262.0477299,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.5121364174675235,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,0,3,3,3,0,20,20,40,1264.5472688,None,0,,1266.5465817,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.010072895586636488,1,congruent,RED,red,a,distractors/4.wav,,,,,0,3,3,3,0,21,21,37,1269.0456467999998,a,1,0.7688112999999248,1271.0453665999999,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.21782885511366679,1,incongruent,GREEN,blue,d,distractors/1.wav,,,,,0,3,3,3,0,22,22,44,1273.5290596,d,1,1.4196403999999347,1275.5293047999999,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.01763447907037896,1,incongruent,RED,blue,d,distractors/3.wav,,,,,0,3,3,3,0,23,23,31,1278.0290541999998,d,1,1.0055781000000934,,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.8543495536120658,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,3,3,3,0,24,24,27,1282.5415186,f,1,0.7547402999998667,1284.5402794000001,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.1398429663424724,1,congruent,GREEN,green,s,distractors/2.wav,,,,,0,3,3,3,0,25,25,8,1287.0560921000001,s,1,1.3180752999996912,1289.0555309000001,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.5524115762504958,1,incongruent,GREEN,blue,d,distractors/4.wav,,,,,0,3,3,3,0,26,26,15,1291.5547003000001,d,1,0.9813280999997005,1293.5541878999998,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.6771707449380959,1,congruent,GREEN,green,s,distractors/1.wav,,,,,0,3,3,3,0,27,27,5,1296.069621,s,1,1.0069790000002286,1298.0695372,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.6296527572668619,1,incongruent,GREEN,red,a,distractors/4.wav,,,,,0,3,3,3,0,28,28,24,1300.5686095,a,1,0.6994071999997686,1302.5678109,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.09103571529527676,1,incongruent,BLUE,yellow,f,distractors/3.wav,,,,,0,3,3,3,0,29,29,7,1305.0666035999998,f,1,0.7458556999999928,1307.0661541999998,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.28983611898456463,1,incongruent,GREEN,yellow,f,distractors/2.wav,,,,,0,3,3,3,0,30,30,20,1309.5821526999998,f,1,1.8564767000002576,1311.5812448000001,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.0557810844842791,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,0,3,3,3,0,31,31,43,1314.0804047000001,f,1,0.8859714000000167,1316.0812111999999,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.5858254357624116,1,incongruent,YELLOW,blue,d,distractors/2.wav,,,,,0,3,3,3,0,32,32,12,1318.5962860999998,d,1,1.4698881999997866,1320.5961898,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.5078031949822321,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,3,3,3,0,33,33,45,1323.0797100999998,f,1,0.8188142000003609,1325.079781,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.4256101321124697,1,congruent,BLUE,blue,d,distractors/4.wav,,,,,0,3,3,3,0,34,34,9,1327.5759706999997,None,0,,1329.5748721,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.5215658873690101,1,incongruent,YELLOW,blue,d,distractors/3.wav,,,,,0,3,3,3,0,35,35,14,1332.0747292,d,1,0.8615614000000278,1334.0915986,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.4220278048678988,1,incongruent,YELLOW,green,s,distractors/2.wav,,,,,0,3,3,3,0,36,36,33,1336.5897632,s,1,1.3226737999998477,1338.5889020999998,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.6000084328909321,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,0,3,3,3,0,37,37,42,1341.1048556,d,1,1.4018333999997594,1343.1045238000002,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.4699973194550694,1,incongruent,YELLOW,red,a,distractors/2.wav,,,,,0,3,3,3,0,38,38,34,1345.6026714,a,1,0.7778843999999481,1347.6026861,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.8711656555587126,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,0,3,3,3,0,39,39,11,1350.1017741,f,1,0.768747600000097,1352.1005504,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.48808766913605917,1,congruent,RED,red,a,distractors/4.wav,,,,,0,3,3,3,0,40,40,38,1354.6334925,a,1,0.46704730000010386,1356.6328143,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.46851590450319824,1,incongruent,YELLOW,green,s,distractors/1.wav,,,,,0,3,3,3,0,41,41,3,1359.1321373,s,1,0.8283989000001384,1361.1311931999999,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.568990759527847,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,0,3,3,3,0,42,42,28,1363.6469782,d,1,1.6074068000002626,1365.6467100999998,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.3378719033646135,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,0,3,3,3,0,43,43,19,1368.147019,f,1,0.9115759999999682,1370.1470918,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.45744716647321115,1,congruent,RED,red,a,distractors/1.wav,,,,,0,3,3,3,0,44,44,41,1372.6303444999999,a,1,0.9335469000002377,1374.6265186,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.264144016402854,1,congruent,RED,red,a,distractors/2.wav,,,,,0,3,3,3,0,45,45,6,1377.1258819999998,a,1,1.083475400000225,1379.1251582,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.10397582984293274,1,incongruent,BLUE,green,s,distractors/1.wav,,,,,0,3,3,3,0,46,46,47,1381.6408228999999,d,0,0.9834126999999171,1383.6405955,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
b4,stroop_trial_condtions/b3.xlsx,0.22948030212444814,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,3,3,3,0,47,47,0,1386.1394758000001,f,1,0.8545383999999103,1388.1386621000001,P36,2023-07-10_14h13.22.075,StroopExp,2022.2.5,59.741795957842925,
