block_number,location,Index,has_distraction,trial_type,word,color,correct_key,distraction_file_name,practice_trials_4X5.thisRepN,practice_trials_4X5.thisTrialN,practice_trials_4X5.thisN,practice_trials_4X5.thisIndex,Type,direction,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_stroop.started,key_stroop.stopped,key_stroop.keys,key_stroop.corr,key_stroop.rt,participant,date,expName,psychopyVersion,frameRate
b3,stroop_trial_condtions/b1.xlsx,0.674408476,0,incongruent,BLUE,yellow,f,distractors/silence.wav,,,,,,,0,2,2,2,0,3,3,26,759.6555835,761.6548493,f,1,0.6587692,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.680507855,0,incongruent,GREEN,yellow,f,distractors/silence.wav,,,,,,,0,2,2,2,0,4,4,33,764.1705965,766.1701202,f,1,0.9518266,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.542994022,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,,,0,2,2,2,0,5,5,28,768.6690468,770.6686706,f,1,0.7350541,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.733681542,0,incongruent,BLUE,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,6,6,15,773.1678133,775.1673752,s,1,1.2498848,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.870406961,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,,,0,2,2,2,0,7,7,11,777.6655414,779.6657169,f,1,1.0743447,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.870893567,0,congruent,RED,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,8,8,9,782.1643048,784.1642651,a,1,0.8619144,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.543070637,0,incongruent,BLUE,yellow,f,distractors/silence.wav,,,,,,,0,2,2,2,0,9,9,1,786.6630926,788.6626283,f,1,1.116214,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.027168618,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,,,0,2,2,2,0,10,10,27,791.1784171,793.1778802,f,1,1.1073847,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.976569181,0,incongruent,YELLOW,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,11,11,39,795.6767097,797.6767191,s,0,1.2450775,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.419315371,0,congruent,RED,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,12,12,38,800.1601567,802.1601412,a,1,1.2517883,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.976942146,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,13,13,13,804.6567874,806.6671102,d,1,1.1669361,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.493018261,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,14,14,7,809.1556088,811.155214,d,1,0.8653377,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.153196184,0,incongruent,YELLOW,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,15,15,31,813.6708398,815.6703614,s,1,1.0510116,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.01936095,0,incongruent,YELLOW,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,16,16,2,818.1693303,820.1687632,s,1,1.570938,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.708976038,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,17,17,8,822.6677766,824.6670814,s,1,1.7489068,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.971858016,0,congruent,RED,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,18,18,0,827.1658865,829.1653752,a,1,0.7006367,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.667196906,0,incongruent,RED,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,19,19,36,831.6644702,833.6641574,s,1,1.1134948,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.571650714,0,incongruent,YELLOW,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,20,20,5,836.1798117,838.1790861,a,1,1.3201282,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.647841101,0,incongruent,GREEN,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,21,21,6,840.6786549,,a,1,0.8832182,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.983636333,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,,,0,2,2,2,0,22,22,10,845.1779461,847.1782191,f,1,1.5834992,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.830948331,0,incongruent,BLUE,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,23,23,46,849.6615618,851.6613624,s,1,0.9583845,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.237396997,0,incongruent,GREEN,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,24,24,18,854.1575972,,d,1,1.2634004,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.729684234,0,incongruent,BLUE,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,25,25,29,858.6720693,860.6710718,a,1,0.7940642,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.625212421,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,26,26,24,863.1873876,865.1864056,s,1,1.3164049,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.004767374,0,incongruent,RED,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,27,27,14,867.6857839,869.6852741,s,1,1.6062213,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.583196525,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,28,28,44,872.2007543,874.2008203,d,1,1.0917963,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.548087945,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,,,0,2,2,2,0,29,29,32,876.6992222,878.6990171,f,1,0.951249,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.350328137,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,30,30,20,881.1978869,,s,1,1.0994831,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.922953448,0,congruent,RED,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,31,31,40,885.7132755,887.7124666,a,1,0.866191,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.936669537,0,incongruent,GREEN,yellow,f,distractors/silence.wav,,,,,,,0,2,2,2,0,32,32,34,890.2284061,892.2282775,f,1,1.4536118,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.68696849,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,,,0,2,2,2,0,33,33,45,894.7287025,896.7281787,f,1,0.9231739,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.451597903,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,34,34,22,899.2124629,901.2243764,d,1,1.1219392,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.251874896,0,incongruent,GREEN,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,35,35,37,903.723409,905.7233011,d,1,1.0526299,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.077117098,0,incongruent,BLUE,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,36,36,35,908.2219686,910.2218691,a,1,0.5606168,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.896952266,0,incongruent,YELLOW,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,37,37,25,912.7371972,914.736879,d,1,0.6494013,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.256932032,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,38,38,30,917.2353758,919.234714,d,1,0.6513169,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.072914577,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,39,39,3,921.751077,923.7499404,d,1,0.7095595,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.660435133,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,40,40,4,926.2500507,,s,1,0.8699602,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.401782254,0,incongruent,YELLOW,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,41,41,12,930.7645061,932.7638327,f,0,0.8857441,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.8328021,0,incongruent,GREEN,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,42,42,41,935.2634752,,a,1,1.2928161,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.579491601,0,congruent,RED,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,43,43,47,939.7623698,941.7625414,a,1,0.7296458,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.199393364,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,,,0,2,2,2,0,44,44,23,944.2627073,946.2628143,f,1,0.9700389,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.191332161,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,,,0,2,2,2,0,45,45,43,948.7584194,950.7577392,s,1,1.0939668,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.935097843,0,incongruent,RED,blue,d,distractors/silence.wav,,,,,,,0,2,2,2,0,46,46,17,953.2572986,,d,1,1.0807906,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b3,stroop_trial_condtions/b1.xlsx,0.939662107,0,congruent,RED,red,a,distractors/silence.wav,,,,,,,0,2,2,2,0,47,47,21,957.7723699,,a,1,0.699867,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.600008433,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,,,0,3,3,3,0,0,0,42,1034.847415,1036.847775,d,1,1.0905282,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.521565887,1,incongruent,YELLOW,blue,d,distractors/3.wav,,,,,,,0,3,3,3,0,1,1,14,1039.331043,1041.330833,d,1,1.0053153,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.055781084,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,,,0,3,3,3,0,2,2,43,1043.826452,1045.82572,f,1,0.6264695,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.264144016,1,congruent,RED,red,a,distractors/2.wav,,,,,,,0,3,3,3,0,3,3,6,1048.324931,1050.324224,a,1,0.5410441,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.6103536,1,incongruent,RED,green,s,distractors/2.wav,,,,,,,0,3,3,3,0,4,4,16,1052.840134,1054.839367,s,1,0.4938939,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.017634479,1,incongruent,RED,blue,d,distractors/3.wav,,,,,,,0,3,3,3,0,5,5,31,1057.354623,1059.354287,d,1,1.1635358,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.010072896,1,congruent,RED,red,a,distractors/4.wav,,,,,,,0,3,3,3,0,6,6,37,1061.853426,1063.853716,a,1,0.7407741,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.388628644,1,congruent,RED,red,a,distractors/4.wav,,,,,,,0,3,3,3,0,7,7,17,1066.368636,1068.368107,a,1,0.6943265,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.741548313,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,,,0,3,3,3,0,8,8,22,1070.884012,1072.883256,f,1,0.7582356,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.56899076,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,,,0,3,3,3,0,9,9,28,1075.40055,,d,1,1.0183146,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.425610132,1,congruent,BLUE,blue,d,distractors/4.wav,,,,,,,0,3,3,3,0,10,10,9,1079.914833,1081.914744,d,1,0.7418155,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.927706406,1,incongruent,BLUE,red,a,distractors/1.wav,,,,,,,0,3,3,3,0,11,11,32,1084.415019,1086.414621,a,1,1.0334883,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.801341495,1,incongruent,BLUE,yellow,f,distractors/4.wav,,,,,,,0,3,3,3,0,12,12,4,1088.914985,,f,1,0.6273118,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.759150938,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,,,0,3,3,3,0,13,13,36,1093.41517,1095.425642,f,1,0.7235008,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.10397583,1,incongruent,BLUE,green,s,distractors/1.wav,,,,,,,0,3,3,3,0,14,14,47,1097.924807,1099.924661,s,1,1.1612416,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.337871903,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,,,0,3,3,3,0,15,15,19,1102.406854,1104.405666,f,1,0.749312,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.801010583,1,incongruent,RED,blue,d,distractors/2.wav,,,,,,,0,3,3,3,0,16,16,13,1106.93916,,d,1,0.9868889,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.490953462,1,congruent,GREEN,green,s,distractors/4.wav,,,,,,,0,3,3,3,0,17,17,1,1111.453422,1113.453074,s,1,1.0688642,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.749087818,1,congruent,GREEN,green,s,distractors/2.wav,,,,,,,0,3,3,3,0,18,18,46,1115.952124,1117.951572,s,1,0.8994477,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.854349554,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,,,0,3,3,3,0,19,19,27,1120.467485,1122.466835,f,1,0.7612917,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.22157821,1,incongruent,RED,green,s,distractors/4.wav,,,,,,,0,3,3,3,0,20,20,26,1124.982432,1126.982324,s,1,0.9161364,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.229480302,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,,,0,3,3,3,0,21,21,0,1129.465816,1131.465765,f,1,0.6682373,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.512136417,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,,,0,3,3,3,0,22,22,40,1133.949124,1135.962088,d,1,0.9609062,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.139842966,1,congruent,GREEN,green,s,distractors/2.wav,,,,,,,0,3,3,3,0,23,23,8,1138.461316,1140.46064,s,1,1.1253561,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.999512659,1,incongruent,GREEN,yellow,f,distractors/1.wav,,,,,,,0,3,3,3,0,24,24,39,1142.959828,1144.959249,f,1,0.8284213,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.457447166,1,congruent,RED,red,a,distractors/1.wav,,,,,,,0,3,3,3,0,25,25,41,1147.457912,1149.457394,a,1,0.500918,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.253236555,1,congruent,GREEN,green,s,distractors/1.wav,,,,,,,0,3,3,3,0,26,26,10,1151.97307,1153.972566,s,1,1.1695533,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.422027805,1,incongruent,YELLOW,green,s,distractors/2.wav,,,,,,,0,3,3,3,0,27,27,33,1156.471797,1158.470975,s,1,1.4788463,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.469997319,1,incongruent,YELLOW,red,a,distractors/2.wav,,,,,,,0,3,3,3,0,28,28,34,1160.970229,1162.969654,a,1,1.1518139,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.801680892,1,incongruent,YELLOW,red,a,distractors/3.wav,,,,,,,0,3,3,3,0,29,29,35,1165.468796,1167.468156,a,1,0.7240731,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.629652757,1,incongruent,GREEN,red,a,distractors/4.wav,,,,,,,0,3,3,3,0,30,30,24,1169.950545,1171.949982,a,1,0.7163533,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.488087669,1,congruent,RED,red,a,distractors/4.wav,,,,,,,0,3,3,3,0,31,31,38,1174.482722,1176.483043,a,1,0.8697295,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.091035715,1,incongruent,BLUE,yellow,f,distractors/3.wav,,,,,,,0,3,3,3,0,32,32,7,1178.966661,1180.966383,f,1,0.6116118,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.552411576,1,incongruent,GREEN,blue,d,distractors/4.wav,,,,,,,0,3,3,3,0,33,33,15,1183.462919,1185.46217,d,1,1.0771801,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.304890161,1,incongruent,BLUE,green,s,distractors/1.wav,,,,,,,0,3,3,3,0,34,34,21,1187.977925,1189.977448,s,1,0.9703632,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.509195284,1,congruent,RED,red,a,distractors/3.wav,,,,,,,0,3,3,3,0,35,35,23,1192.49327,,a,1,0.7428929,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.504266909,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,,,0,3,3,3,0,36,36,25,1197.008438,,d,1,0.9380598,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.965444972,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,,,0,3,3,3,0,37,37,2,1201.523294,1203.522574,d,1,0.5973044,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.585762683,1,congruent,GREEN,green,s,distractors/2.wav,,,,,,,0,3,3,3,0,38,38,18,1206.038419,1208.038479,s,1,1.2457409,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.677170745,1,congruent,GREEN,green,s,distractors/1.wav,,,,,,,0,3,3,3,0,39,39,5,1210.553535,1212.55274,s,1,0.7253255,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.507803195,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,,,0,3,3,3,0,40,40,45,1215.069217,1217.068027,f,1,1.2229768,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.289836119,1,incongruent,GREEN,yellow,f,distractors/2.wav,,,,,,,0,3,3,3,0,41,41,20,1219.567319,1221.566866,f,1,0.766269,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.871165656,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,,,0,3,3,3,0,42,42,11,1224.067121,1226.067173,f,1,0.9217533,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.217828855,1,incongruent,GREEN,blue,d,distractors/1.wav,,,,,,,0,3,3,3,0,43,43,44,1228.550636,1230.550735,d,1,1.1174669,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.468515905,1,incongruent,YELLOW,green,s,distractors/1.wav,,,,,,,0,3,3,3,0,44,44,3,1233.046175,1235.045191,s,1,0.5608345,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.794314825,1,incongruent,BLUE,red,a,distractors/1.wav,,,,,,,0,3,3,3,0,45,45,30,1237.544552,1239.54362,a,1,0.8536042,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.585825436,1,incongruent,YELLOW,blue,d,distractors/2.wav,,,,,,,0,3,3,3,0,46,46,12,1242.05969,1244.058735,d,1,1.3746316,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
b4,stroop_trial_condtions/b3.xlsx,0.214405789,1,incongruent,GREEN,red,a,distractors/4.wav,,,,,,,0,3,3,3,0,47,47,29,1246.557954,1248.557527,a,1,0.7585777,P14,2023-06-26_14h45.34.724,StroopExp,2022.2.5,60.08344389
