block_number,location,Index,has_distraction,trial_type,word,color,correct_key,distraction_file_name,practice_trials_4X5.thisRepN,practice_trials_4X5.thisTrialN,practice_trials_4X5.thisN,practice_trials_4X5.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_stroop.started,key_stroop.stopped,key_stroop.keys,key_stroop.corr,key_stroop.rt,participant,date,expName,psychopyVersion,frameRate
b1,stroop_trial_condtions/b1.xlsx,0.072914577,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,4,4,4,0,10,10,3,1480.82167,1482.821305,d,1,0.9356306,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.936669537,0,incongruent,GREEN,yellow,f,distractors/silence.wav,,,,,0,4,4,4,0,11,11,34,1485.320285,1487.320735,f,1,1.2504202,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.579491601,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,4,4,4,0,12,12,47,1489.818421,1491.81862,a,1,1.0936523,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.249190077,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,4,4,4,0,13,13,16,1494.333915,1496.333384,f,1,1.3701371,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.199393364,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,4,4,4,0,14,14,23,1498.849615,1500.849861,f,1,0.937795,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.63243718,0,incongruent,RED,blue,d,distractors/silence.wav,,,,,0,4,4,4,0,15,15,19,1503.333042,1505.333126,d,1,1.4541189,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.542994022,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,4,4,4,0,16,16,28,1507.846069,1509.845381,f,1,1.167224,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.191332161,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,4,4,4,0,17,17,43,1512.360904,1514.360181,s,1,1.0872681,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.896952266,0,incongruent,YELLOW,blue,d,distractors/silence.wav,,,,,0,4,4,4,0,18,18,25,1516.876287,1518.892016,d,1,1.7954754,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.680507855,0,incongruent,GREEN,yellow,f,distractors/silence.wav,,,,,0,4,4,4,0,19,19,33,1521.376143,,f,1,1.5647507,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.8328021,0,incongruent,GREEN,red,a,distractors/silence.wav,,,,,0,4,4,4,0,20,20,41,1525.889568,1527.889247,a,1,1.6835595,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.733681542,0,incongruent,BLUE,green,s,distractors/silence.wav,,,,,0,4,4,4,0,21,21,15,1530.405843,1532.404262,s,1,1.1873588,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.543070637,0,incongruent,BLUE,yellow,f,distractors/silence.wav,,,,,0,4,4,4,0,22,22,1,1534.90371,1536.902943,f,1,1.4669339,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.729684234,0,incongruent,BLUE,red,a,distractors/silence.wav,,,,,0,4,4,4,0,23,23,29,1539.402147,1541.401515,a,1,1.5679754,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.708976038,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,4,4,4,0,24,24,8,1543.933916,1545.933805,s,1,1.469951,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.548087945,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,4,4,4,0,25,25,32,1548.417075,1550.417399,f,1,1.3948406,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.660435133,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,4,4,4,0,26,26,4,1552.917384,,s,1,1.5200442,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.237396997,0,incongruent,GREEN,blue,d,distractors/silence.wav,,,,,0,4,4,4,0,27,27,18,1557.429369,1559.429024,d,1,1.7541054,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.625212421,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,4,4,4,0,28,28,24,1561.944469,1563.943471,s,1,1.228854,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.976942146,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,4,4,4,0,29,29,13,1566.459941,,d,1,1.0698926,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.419315371,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,4,4,4,0,30,30,38,1570.974678,1572.973811,a,1,1.2011864,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.667196906,0,incongruent,RED,green,s,distractors/silence.wav,,,,,0,4,4,4,0,31,31,36,1575.473026,1577.472727,s,1,1.3128266,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.571650714,0,incongruent,YELLOW,red,a,distractors/silence.wav,,,,,0,4,4,4,0,32,32,5,1579.971985,,a,1,1.3782329,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.077117098,0,incongruent,BLUE,red,a,distractors/silence.wav,,,,,0,4,4,4,0,33,33,35,1584.486744,1586.485794,a,1,1.3072962,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.830948331,0,incongruent,BLUE,green,s,distractors/silence.wav,,,,,0,4,4,4,0,34,34,46,1589.002009,1591.001576,s,1,1.4070935,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.674408476,0,incongruent,BLUE,yellow,f,distractors/silence.wav,,,,,0,4,4,4,0,35,35,26,1593.501005,1595.501142,f,1,1.3207858,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.983636333,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,0,4,4,4,0,36,36,10,1597.984471,1599.984343,f,1,1.1087228,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.401782254,0,incongruent,YELLOW,red,a,distractors/silence.wav,,,,,0,4,4,4,0,37,37,12,1602.481158,,a,1,1.304445,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.256932032,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,4,4,4,0,38,38,30,1606.995598,1608.995216,d,1,1.1431136,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.583196525,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,4,4,4,0,39,39,44,1611.510906,1613.51023,d,1,0.978954,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.939662107,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,4,4,4,0,40,40,21,1616.025623,1618.025164,a,1,1.060074,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.004767374,0,incongruent,RED,green,s,distractors/silence.wav,,,,,0,4,4,4,0,41,41,14,1620.541807,,s,1,1.1217059,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.027168618,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,0,4,4,4,0,42,42,27,1625.056598,1627.055836,f,1,1.0771118,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.922953448,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,4,4,4,0,43,43,40,1629.57149,1631.571005,a,1,1.0305645,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.971858016,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,4,4,4,0,44,44,0,1634.086486,1636.085906,a,1,1.0097156,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.493018261,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,4,4,4,0,45,45,7,1638.584957,1640.585328,d,1,1.2564437,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.935097843,0,incongruent,RED,blue,d,distractors/silence.wav,,,,,0,4,4,4,0,46,46,17,1643.068559,1645.068708,d,1,1.2377897,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b1,stroop_trial_condtions/b1.xlsx,0.647841101,0,incongruent,GREEN,red,a,distractors/silence.wav,,,,,0,4,4,4,0,47,47,6,1647.551856,1649.5483,a,1,1.1418474,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.776926078,1,incongruent,GREEN,blue,d,distractors/4.wav,,,,,0,1,1,1,0,0,0,22,554.5527593,556.5530348,d,1,1.6084315,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.164948028,1,congruent,GREEN,green,s,distractors/4.wav,,,,,0,1,1,1,0,1,1,23,559.0360164,561.0361073,s,1,1.4440661,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.340063562,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,1,1,1,0,2,2,12,563.548359,565.5478484,f,1,1.6776244,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.767680624,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,0,1,1,1,0,3,3,32,568.0469349,570.0635435,d,1,1.4720981,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.25539718,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,0,1,1,1,0,4,4,45,572.5451131,574.5447993,f,1,1.1442741,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.107154682,1,incongruent,BLUE,green,s,distractors/3.wav,,,,,0,1,1,1,0,5,5,33,577.043864,579.0432628,s,1,1.3683361,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.065023824,1,incongruent,GREEN,yellow,f,distractors/1.wav,,,,,0,1,1,1,0,6,6,7,581.5420548,583.562532,f,1,1.7062028,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.42490795,1,congruent,GREEN,green,s,distractors/2.wav,,,,,0,1,1,1,0,7,7,4,586.0407268,588.0401292,s,1,1.4346525,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.50307865,1,incongruent,YELLOW,green,s,distractors/4.wav,,,,,0,1,1,1,0,8,8,19,590.5560135,,s,1,1.6190617,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.492685632,1,congruent,RED,red,a,distractors/4.wav,,,,,0,1,1,1,0,9,9,27,595.0712856,597.0706583,a,1,1.4720239,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.500798324,1,incongruent,BLUE,green,s,distractors/1.wav,,,,,0,1,1,1,0,10,10,18,599.5861108,601.5867227,s,1,1.6976371,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.566650633,1,incongruent,GREEN,yellow,f,distractors/3.wav,,,,,0,1,1,1,0,11,11,0,604.0866208,606.0865839,f,1,1.7932248,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.488971465,1,incongruent,BLUE,red,a,distractors/4.wav,,,,,0,1,1,1,0,12,12,29,608.5867499,,a,1,1.5149151,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.666141953,1,congruent,RED,red,a,distractors/2.wav,,,,,0,1,1,1,0,13,13,3,613.0978558,615.0975372,a,1,1.135661,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.067305336,1,incongruent,BLUE,yellow,f,distractors/3.wav,,,,,0,1,1,1,0,14,14,26,617.6140413,,f,1,1.9030658,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.04164908,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,0,1,1,1,0,15,15,2,622.1118538,624.1111207,f,1,1.6781087,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.733185206,1,incongruent,GREEN,blue,d,distractors/4.wav,,,,,0,1,1,1,0,16,16,28,626.6272093,628.6259758,d,1,1.6019854,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.128195372,1,incongruent,YELLOW,red,a,distractors/3.wav,,,,,0,1,1,1,0,17,17,35,631.1089513,633.1080754,a,1,1.5826926,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.629589964,1,congruent,RED,red,a,distractors/2.wav,,,,,0,1,1,1,0,18,18,11,635.6407964,637.6401599,a,1,1.0561829,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.231567411,1,congruent,GREEN,green,s,distractors/4.wav,,,,,0,1,1,1,0,19,19,8,640.1389254,642.1386355,None,0,,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.090889572,1,congruent,RED,red,a,distractors/3.wav,,,,,0,1,1,1,0,20,20,41,644.6379876,646.6371678,a,1,1.29372,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.144418396,1,congruent,GREEN,green,s,distractors/1.wav,,,,,0,1,1,1,0,21,21,43,649.1206059,651.1206677,s,1,1.4465702,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.108398141,1,incongruent,RED,green,s,distractors/1.wav,,,,,0,1,1,1,0,22,22,14,653.6040033,655.6041822,s,1,1.321573,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.796267692,1,incongruent,RED,blue,d,distractors/4.wav,,,,,0,1,1,1,0,23,23,46,658.0995744,660.099105,None,0,,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.828978616,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,0,1,1,1,0,24,24,31,662.5979081,664.5977829,f,1,1.3856419,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.838430071,1,congruent,RED,red,a,distractors/1.wav,,,,,0,1,1,1,0,25,25,25,667.1133656,669.1125032,a,1,1.1503489,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.361479091,1,congruent,GREEN,green,s,distractors/1.wav,,,,,0,1,1,1,0,26,26,17,671.6286042,673.6277198,s,1,1.2524021,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.211743172,1,congruent,YELLOW,yellow,f,distractors/2.wav,,,,,0,1,1,1,0,27,27,38,676.1260127,678.1261662,f,1,1.1117771,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.814062715,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,1,1,1,0,28,28,36,680.6423247,682.6416972,d,1,1.311272,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.483274464,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,0,1,1,1,0,29,29,24,685.1408507,,f,1,1.2761114,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.329333187,1,incongruent,YELLOW,green,s,distractors/2.wav,,,,,0,1,1,1,0,30,30,6,689.6558277,691.6549694,s,1,1.3168118,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.324070625,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,1,1,1,0,31,31,15,694.1545235,696.1549259,f,1,1.2051855,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.858613787,1,incongruent,YELLOW,blue,d,distractors/3.wav,,,,,0,1,1,1,0,32,32,44,698.6549506,700.6547757,d,1,1.6880571,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.196366522,1,incongruent,GREEN,red,a,distractors/1.wav,,,,,0,1,1,1,0,33,33,9,703.1347478,705.1340578,a,1,1.5162991,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.330833954,1,incongruent,BLUE,yellow,f,distractors/4.wav,,,,,0,1,1,1,0,34,34,5,707.6496817,709.6490518,f,1,1.7214711,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.522476173,1,incongruent,RED,blue,d,distractors/1.wav,,,,,0,1,1,1,0,35,35,20,712.164823,714.1641621,d,1,1.343106,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.034332485,1,incongruent,YELLOW,red,a,distractors/2.wav,,,,,0,1,1,1,0,36,36,13,716.663518,718.6627871,a,1,1.6302806,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.295023129,1,incongruent,BLUE,red,a,distractors/1.wav,,,,,0,1,1,1,0,37,37,37,721.1615602,723.1608198,a,1,1.6832456,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.900567422,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,1,1,1,0,38,38,30,725.6605458,,d,1,1.2933778,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.155643688,1,incongruent,YELLOW,blue,d,distractors/3.wav,,,,,0,1,1,1,0,39,39,39,730.175386,732.1749218,None,0,,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.813514666,1,incongruent,GREEN,red,a,distractors/3.wav,,,,,0,1,1,1,0,40,40,40,734.6739277,736.6730808,a,1,1.399586,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.531759185,1,congruent,YELLOW,yellow,f,distractors/2.wav,,,,,0,1,1,1,0,41,41,34,739.1888976,741.1885038,f,1,1.3022853,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.966821302,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,1,1,1,0,42,42,21,743.7055774,745.7052952,d,1,1.1374499,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.011991742,1,congruent,RED,red,a,distractors/4.wav,,,,,0,1,1,1,0,43,43,42,748.1888441,750.1886169,a,1,1.5369618,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.88570862,1,congruent,BLUE,blue,d,distractors/1.wav,,,,,0,1,1,1,0,44,44,16,752.7014052,,d,1,1.2123186,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.973471425,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,1,1,1,0,45,45,1,757.2165053,,d,1,1.0791048,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.087696882,1,incongruent,RED,green,s,distractors/3.wav,,,,,0,1,1,1,0,46,46,47,761.7318513,,s,1,1.4919608,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b2,stroop_trial_condtions/b2.xlsx,0.713195007,1,congruent,GREEN,green,s,distractors/2.wav,,,,,0,1,1,1,0,47,47,10,766.2466321,768.2457818,s,1,1.3095057,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.01936095,0,incongruent,YELLOW,green,s,distractors/silence.wav,,,,,0,2,2,2,0,0,0,2,859.4818684,861.4814184,s,1,1.3553095,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.451597903,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,1,1,22,863.9970967,865.9965734,d,1,1.2948047,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.004767374,0,incongruent,RED,green,s,distractors/silence.wav,,,,,0,2,2,2,0,2,2,14,868.4957441,870.4948589,s,1,1.3301988,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.153196184,0,incongruent,YELLOW,green,s,distractors/silence.wav,,,,,0,2,2,2,0,3,3,31,873.0103061,875.0099062,s,1,1.3054968,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.976942146,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,4,4,13,877.5257327,879.5248605,d,1,1.3244406,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
b3,stroop_trial_condtions/b1.xlsx,0.419315371,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,2,2,2,0,5,5,38,882.040503,884.0407845,a,1,1.123468,P24,2023-06-27_11h40.18.591,StroopExp,2022.2.5,60.16231793
