block_number,location,Index,has_distraction,trial_type,word,color,correct_key,distraction_file_name,practice_trials_4X5.thisRepN,practice_trials_4X5.thisTrialN,practice_trials_4X5.thisN,practice_trials_4X5.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_stroop.started,key_stroop.stopped,key_stroop.keys,key_stroop.corr,key_stroop.rt,participant,date,expName,psychopyVersion,frameRate
b1,stroop_trial_condtions/b1.xlsx,0.571650714,0,incongruent,YELLOW,red,a,distractors/silence.wav,,,,,0,4,4,4,0,19,19,5,1674.978469,1676.977572,a,1,1.0076172,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b1,stroop_trial_condtions/b1.xlsx,0.583196525,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,4,4,4,0,20,20,44,1679.476745,1681.476333,d,1,1.0586229,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b1,stroop_trial_condtions/b1.xlsx,0.983636333,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,0,4,4,4,0,21,21,10,1683.992153,,s,0,1.0327949,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b1,stroop_trial_condtions/b1.xlsx,0.870406961,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,4,4,4,0,22,22,11,1688.50713,1690.50622,f,1,1.0771223,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b1,stroop_trial_condtions/b1.xlsx,0.680507855,0,incongruent,GREEN,yellow,f,distractors/silence.wav,,,,,0,4,4,4,0,23,23,33,1693.005546,1695.004907,f,1,0.8746015,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b1,stroop_trial_condtions/b1.xlsx,0.939662107,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,4,4,4,0,24,24,21,1697.50405,1699.503432,a,1,1.1184602,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b1,stroop_trial_condtions/b1.xlsx,0.004767374,0,incongruent,RED,green,s,distractors/silence.wav,,,,,0,4,4,4,0,25,25,14,1702.019263,1704.018964,s,1,1.0173312,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b1,stroop_trial_condtions/b1.xlsx,0.256932032,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,4,4,4,0,26,26,30,1706.519263,1708.519157,d,1,1.3088166,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b1,stroop_trial_condtions/b1.xlsx,0.077117098,0,incongruent,BLUE,red,a,distractors/silence.wav,,,,,0,4,4,4,0,27,27,35,1711.019347,1713.019255,a,1,1.2386577,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b1,stroop_trial_condtions/b1.xlsx,0.249190077,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,4,4,4,0,28,28,16,1715.514325,1717.513994,f,1,1.1983937,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b1,stroop_trial_condtions/b1.xlsx,0.548087945,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,4,4,4,0,29,29,32,1720.029828,1722.029197,f,1,1.2862422,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b1,stroop_trial_condtions/b1.xlsx,0.729684234,0,incongruent,BLUE,red,a,distractors/silence.wav,,,,,0,4,4,4,0,30,30,29,1724.545497,,a,1,1.175136,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b1,stroop_trial_condtions/b1.xlsx,0.68696849,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,4,4,4,0,31,31,45,1729.059854,1731.059325,f,1,1.078675,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b1,stroop_trial_condtions/b1.xlsx,0.976569181,0,incongruent,YELLOW,blue,d,distractors/silence.wav,,,,,0,4,4,4,0,32,32,39,1733.574501,1735.575385,d,1,1.0678583,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b1,stroop_trial_condtions/b1.xlsx,0.350328137,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,4,4,4,0,33,33,20,1738.090641,,s,1,1.0754151,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b1,stroop_trial_condtions/b1.xlsx,0.419315371,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,4,4,4,0,34,34,38,1742.605454,1744.60491,a,1,1.2566826,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b1,stroop_trial_condtions/b1.xlsx,0.935097843,0,incongruent,RED,blue,d,distractors/silence.wav,,,,,0,4,4,4,0,35,35,17,1747.104536,1749.120624,d,1,1.5337734,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b1,stroop_trial_condtions/b1.xlsx,0.667196906,0,incongruent,RED,green,s,distractors/silence.wav,,,,,0,4,4,4,0,36,36,36,1751.636151,1753.636702,s,1,1.7380528,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b1,stroop_trial_condtions/b1.xlsx,0.027168618,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,0,4,4,4,0,37,37,27,1756.120081,1758.119825,f,1,1.0221574,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b1,stroop_trial_condtions/b1.xlsx,0.625212421,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,4,4,4,0,38,38,24,1760.616178,1762.615412,s,1,1.0298852,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b1,stroop_trial_condtions/b1.xlsx,0.647841101,0,incongruent,GREEN,red,a,distractors/silence.wav,,,,,0,4,4,4,0,39,39,6,1765.114648,,a,1,1.2537188,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b1,stroop_trial_condtions/b1.xlsx,0.542994022,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,4,4,4,0,40,40,28,1769.629886,1771.628924,f,1,1.0852183,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b1,stroop_trial_condtions/b1.xlsx,0.660435133,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,4,4,4,0,41,41,4,1774.128319,1776.127571,s,1,0.9668019,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b1,stroop_trial_condtions/b1.xlsx,0.237396997,0,incongruent,GREEN,blue,d,distractors/silence.wav,,,,,0,4,4,4,0,42,42,18,1778.643433,1780.642873,d,1,1.0349737,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b1,stroop_trial_condtions/b1.xlsx,0.674408476,0,incongruent,BLUE,yellow,f,distractors/silence.wav,,,,,0,4,4,4,0,43,43,26,1783.141498,1785.14141,f,1,1.046881,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b1,stroop_trial_condtions/b1.xlsx,0.896952266,0,incongruent,YELLOW,blue,d,distractors/silence.wav,,,,,0,4,4,4,0,44,44,25,1787.640789,,d,1,1.0884169,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b1,stroop_trial_condtions/b1.xlsx,0.922953448,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,4,4,4,0,45,45,40,1792.155645,1794.154668,a,1,1.2670645,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b1,stroop_trial_condtions/b1.xlsx,0.251874896,0,incongruent,GREEN,blue,d,distractors/silence.wav,,,,,0,4,4,4,0,46,46,37,1796.670633,1798.670431,d,1,1.1334601,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b1,stroop_trial_condtions/b1.xlsx,0.971858016,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,4,4,4,0,47,47,0,1801.153971,1803.154008,a,1,1.1087767,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.851720324,1,incongruent,BLUE,yellow,f,distractors/1.wav,,,,,0,5,5,5,0,0,0,3,2108.415646,2110.41513,f,1,1.4497391,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.896262721,1,congruent,GREEN,green,s,distractors/3.wav,,,,,0,5,5,5,0,1,1,24,2112.930792,2114.940826,s,1,1.1698395,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.969781916,1,incongruent,RED,green,s,distractors/4.wav,,,,,0,5,5,5,0,2,2,34,2117.428981,2119.428744,s,1,1.1219713,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.211153861,1,congruent,GREEN,green,s,distractors/3.wav,,,,,0,5,5,5,0,3,3,21,2121.944275,2123.943808,s,1,0.9580911,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.923709636,1,incongruent,RED,blue,d,distractors/4.wav,,,,,0,5,5,5,0,4,4,2,2126.45969,2128.458807,d,1,1.2347219,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.277378182,1,congruent,BLUE,blue,d,distractors/1.wav,,,,,0,5,5,5,0,5,5,38,2130.959051,2132.965727,d,1,1.0634741,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.152086926,1,incongruent,BLUE,green,s,distractors/2.wav,,,,,0,5,5,5,0,6,6,39,2135.442681,2137.44246,s,1,1.0501499,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.595497285,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,0,5,5,5,0,7,7,5,2139.938651,2141.93755,d,1,1.0993193,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.755948553,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,0,5,5,5,0,8,8,27,2144.436959,,f,1,1.2856409,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.240449149,1,congruent,RED,red,a,distractors/2.wav,,,,,0,5,5,5,0,9,9,44,2148.951977,2150.951097,a,1,1.0873239,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.134588457,1,congruent,RED,red,a,distractors/2.wav,,,,,0,5,5,5,0,10,10,35,2153.466842,2155.466596,a,1,1.046075,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.022723111,1,congruent,GREEN,green,s,distractors/1.wav,,,,,0,5,5,5,0,11,11,10,2157.964793,2159.965045,s,1,1.0219424,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.341008637,1,congruent,GREEN,green,s,distractors/1.wav,,,,,0,5,5,5,0,12,12,15,2162.464209,2164.463658,s,1,0.9405266,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.260424997,1,incongruent,YELLOW,green,s,distractors/2.wav,,,,,0,5,5,5,0,13,13,8,2166.962768,2168.962261,s,1,0.8765721,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.40613865,1,congruent,YELLOW,yellow,f,distractors/2.wav,,,,,0,5,5,5,0,14,14,33,2171.461153,2173.460667,f,1,1.3657246,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.06636891,1,incongruent,RED,yellow,f,distractors/3.wav,,,,,0,5,5,5,0,15,15,4,2175.976143,2177.976481,f,1,1.1386248,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.553361794,1,incongruent,GREEN,red,a,distractors/2.wav,,,,,0,5,5,5,0,16,16,46,2180.459832,2182.459911,a,1,1.1290922,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.679718811,1,congruent,RED,red,a,distractors/1.wav,,,,,0,5,5,5,0,17,17,41,2184.960033,2186.972669,a,1,1.345539,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.019739941,1,congruent,BLUE,blue,d,distractors/1.wav,,,,,0,5,5,5,0,18,18,12,2189.47152,2191.471204,d,1,0.9950099,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.590142035,1,congruent,BLUE,blue,d,distractors/4.wav,,,,,0,5,5,5,0,19,19,0,2193.98698,2195.986327,d,1,0.9577872,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.926153171,1,incongruent,BLUE,red,a,distractors/4.wav,,,,,0,5,5,5,0,20,20,45,2198.50194,2200.501269,a,1,1.1526562,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.794998471,1,incongruent,YELLOW,blue,d,distractors/4.wav,,,,,0,5,5,5,0,21,21,30,2203.000597,,d,1,1.1306451,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.294013352,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,0,5,5,5,0,22,22,19,2207.515479,2209.515529,f,1,1.2215632,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.071947232,1,incongruent,YELLOW,green,s,distractors/4.wav,,,,,0,5,5,5,0,23,23,16,2212.014117,2214.014203,s,1,0.9501813,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.359696496,1,incongruent,RED,yellow,f,distractors/2.wav,,,,,0,5,5,5,0,24,24,29,2216.512608,2218.512075,f,1,1.2424599,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.070377257,1,congruent,GREEN,green,s,distractors/1.wav,,,,,0,5,5,5,0,25,25,9,2221.02776,2223.027072,s,1,1.0591721,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.398104806,1,congruent,GREEN,green,s,distractors/3.wav,,,,,0,5,5,5,0,26,26,13,2225.510372,2227.510742,s,1,0.9441573,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.654755597,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,5,5,5,0,27,27,28,2230.010538,2232.010935,f,1,1.0081843,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.727867992,1,incongruent,GREEN,yellow,f,distractors/3.wav,,,,,0,5,5,5,0,28,28,37,2234.506878,,f,1,1.061661,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.306560344,1,incongruent,BLUE,yellow,f,distractors/2.wav,,,,,0,5,5,5,0,29,29,6,2239.021524,2241.020758,f,1,0.9773201,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.274793642,1,congruent,YELLOW,yellow,f,distractors/2.wav,,,,,0,5,5,5,0,30,30,26,2243.519972,2245.519289,f,1,0.9069966,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.348889819,1,incongruent,GREEN,red,a,distractors/4.wav,,,,,0,5,5,5,0,31,31,1,2248.035855,,a,1,1.0667658,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.112461267,1,incongruent,GREEN,blue,d,distractors/4.wav,,,,,0,5,5,5,0,32,32,43,2252.550089,2254.549493,d,1,1.0405917,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.36434205,1,congruent,RED,red,a,distractors/4.wav,,,,,0,5,5,5,0,33,33,7,2257.048933,2259.048297,a,1,1.1462622,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.182967107,1,incongruent,YELLOW,blue,d,distractors/3.wav,,,,,0,5,5,5,0,34,34,40,2261.564325,,d,1,0.9750455,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.425234051,1,incongruent,GREEN,blue,d,distractors/2.wav,,,,,0,5,5,5,0,35,35,23,2266.079384,2268.078844,d,1,0.9182017,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.228333898,1,congruent,RED,red,a,distractors/2.wav,,,,,0,5,5,5,0,36,36,25,2270.578199,2272.577824,a,1,1.0248592,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.236005107,1,incongruent,YELLOW,red,a,distractors/1.wav,,,,,0,5,5,5,0,37,37,31,2275.061663,2277.061473,a,1,1.150876,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.815622628,1,incongruent,BLUE,red,a,distractors/4.wav,,,,,0,5,5,5,0,38,38,11,2279.561573,2281.574218,a,1,1.0072845,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.604879537,1,incongruent,RED,green,s,distractors/3.wav,,,,,0,5,5,5,0,39,39,22,2284.073166,2286.072623,s,1,1.0055008,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.370855803,1,incongruent,GREEN,yellow,f,distractors/3.wav,,,,,0,5,5,5,0,40,40,14,2288.588519,,f,1,0.9154999,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.641002742,1,congruent,RED,red,a,distractors/3.wav,,,,,0,5,5,5,0,41,41,36,2293.103366,2295.102831,a,1,0.9871756,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.492777114,1,congruent,YELLOW,yellow,f,distractors/4.wav,,,,,0,5,5,5,0,42,42,18,2297.601891,,f,1,0.9186562,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.746296674,1,congruent,BLUE,blue,d,distractors/1.wav,,,,,0,5,5,5,0,43,43,47,2302.117355,,d,1,1.0340045,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.527085257,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,5,5,5,0,44,44,32,2306.632686,,d,1,1.0164619,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.251261898,1,incongruent,RED,blue,d,distractors/3.wav,,,,,0,5,5,5,0,45,45,20,2311.147385,2313.146813,d,1,0.8337821,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.863009973,1,incongruent,BLUE,green,s,distractors/1.wav,,,,,0,5,5,5,0,46,46,42,2315.662758,2317.661792,s,1,0.873938,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b2,stroop_trial_condtions/b4.xlsx,0.170147437,1,incongruent,YELLOW,red,a,distractors/4.wav,,,,,0,5,5,5,0,47,47,17,2320.145263,2322.145266,a,1,1.0671673,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.830948331,0,incongruent,BLUE,green,s,distractors/silence.wav,,,,,0,2,2,2,0,0,0,46,960.1358893,962.1350885,s,1,1.0634185,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.249190077,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,1,1,16,964.6511931,966.6504712,f,1,1.1350072,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.153196184,0,incongruent,YELLOW,green,s,distractors/silence.wav,,,,,0,2,2,2,0,2,2,31,969.1493945,971.148831,s,1,1.0860161,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.667196906,0,incongruent,RED,green,s,distractors/silence.wav,,,,,0,2,2,2,0,3,3,36,973.6647305,975.664242,s,1,1.0000491,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.939662107,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,2,2,2,0,4,4,21,978.1630963,980.1621211,a,1,1.1601888,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
b3,stroop_trial_condtions/b1.xlsx,0.936669537,0,incongruent,GREEN,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,5,5,34,982.6617971,984.6620652,f,1,1.0638997,P20,2023-06-28_11h17.58.015,StroopExp,2022.2.5,59.61266078
