block_number,location,Index,has_distraction,trial_type,word,color,correct_key,distraction_file_name,practice_trials_4X5.thisRepN,practice_trials_4X5.thisTrialN,practice_trials_4X5.thisN,practice_trials_4X5.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_stroop.started,key_stroop.keys,key_stroop.corr,key_stroop.rt,key_stroop.stopped,participant,date,expName,psychopyVersion,frameRate
b3,stroop_trial_condtions/b1.xlsx,0.625212421,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,17,17,24,1143.999986,s,1,0.8304547,1145.999898,P1,2023-06-08_10h15.51.496,StroopExp,2022.2.5,60.14932672
b3,stroop_trial_condtions/b1.xlsx,0.976569181,0,incongruent,YELLOW,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,18,18,39,1148.515532,d,1,0.7172193,1150.514647,P1,2023-06-08_10h15.51.496,StroopExp,2022.2.5,60.14932672
b3,stroop_trial_condtions/b1.xlsx,0.733681542,0,incongruent,BLUE,green,s,distractors/silence.wav,,,,,0,2,2,2,0,19,19,15,1153.030136,s,1,1.3505958,1155.030519,P1,2023-06-08_10h15.51.496,StroopExp,2022.2.5,60.14932672
b3,stroop_trial_condtions/b1.xlsx,0.237396997,0,incongruent,GREEN,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,20,20,18,1157.546234,d,1,0.7834821,1159.546332,P1,2023-06-08_10h15.51.496,StroopExp,2022.2.5,60.14932672
b3,stroop_trial_condtions/b1.xlsx,0.8328021,0,incongruent,GREEN,red,a,distractors/silence.wav,,,,,0,2,2,2,0,21,21,41,1162.046307,a,1,0.7675794,1164.046306,P1,2023-06-08_10h15.51.496,StroopExp,2022.2.5,60.14932672
b3,stroop_trial_condtions/b1.xlsx,0.350328137,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,22,22,20,1166.542771,s,1,1.299802,1168.541769,P1,2023-06-08_10h15.51.496,StroopExp,2022.2.5,60.14932672
b3,stroop_trial_condtions/b1.xlsx,0.870406961,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,23,23,11,1171.040957,f,1,0.7231137,1173.039964,P1,2023-06-08_10h15.51.496,StroopExp,2022.2.5,60.14932672
b3,stroop_trial_condtions/b1.xlsx,0.579491601,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,2,2,2,0,24,24,47,1175.556242,a,1,0.6926975,,P1,2023-06-08_10h15.51.496,StroopExp,2022.2.5,60.14932672
b3,stroop_trial_condtions/b1.xlsx,0.935097843,0,incongruent,RED,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,25,25,17,1180.071035,d,1,1.0427921,1182.070564,P1,2023-06-08_10h15.51.496,StroopExp,2022.2.5,60.14932672
b3,stroop_trial_condtions/b1.xlsx,0.027168618,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,26,26,27,1184.586591,f,1,0.7754549,1186.5854,P1,2023-06-08_10h15.51.496,StroopExp,2022.2.5,60.14932672
b3,stroop_trial_condtions/b1.xlsx,0.896952266,0,incongruent,YELLOW,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,27,27,25,1189.084847,d,1,0.959682,1191.083779,P1,2023-06-08_10h15.51.496,StroopExp,2022.2.5,60.14932672
b3,stroop_trial_condtions/b1.xlsx,0.68696849,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,28,28,45,1193.599683,f,1,0.8390749,1195.599156,P1,2023-06-08_10h15.51.496,StroopExp,2022.2.5,60.14932672
b3,stroop_trial_condtions/b1.xlsx,0.922953448,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,2,2,2,0,29,29,40,1198.09836,a,1,0.9141595,1200.097636,P1,2023-06-08_10h15.51.496,StroopExp,2022.2.5,60.14932672
b3,stroop_trial_condtions/b1.xlsx,0.01936095,0,incongruent,YELLOW,green,s,distractors/silence.wav,,,,,0,2,2,2,0,30,30,2,1202.613932,s,1,1.308859,1204.613608,P1,2023-06-08_10h15.51.496,StroopExp,2022.2.5,60.14932672
b3,stroop_trial_condtions/b1.xlsx,0.660435133,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,31,31,4,1207.097109,s,1,0.8070148,1209.096909,P1,2023-06-08_10h15.51.496,StroopExp,2022.2.5,60.14932672
b3,stroop_trial_condtions/b1.xlsx,0.680507855,0,incongruent,GREEN,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,32,32,33,1211.580496,f,1,0.7840131,1213.593526,P1,2023-06-08_10h15.51.496,StroopExp,2022.2.5,60.14932672
b3,stroop_trial_condtions/b1.xlsx,0.708976038,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,33,33,8,1216.09199,s,1,0.8264438,1218.092059,P1,2023-06-08_10h15.51.496,StroopExp,2022.2.5,60.14932672
b3,stroop_trial_condtions/b1.xlsx,0.583196525,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,34,34,44,1220.59065,d,1,0.5698758,1222.590901,P1,2023-06-08_10h15.51.496,StroopExp,2022.2.5,60.14932672
b3,stroop_trial_condtions/b1.xlsx,0.419315371,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,2,2,2,0,35,35,38,1225.089173,a,1,0.6510767,1227.088607,P1,2023-06-08_10h15.51.496,StroopExp,2022.2.5,60.14932672
b3,stroop_trial_condtions/b1.xlsx,0.830948331,0,incongruent,BLUE,green,s,distractors/silence.wav,,,,,0,2,2,2,0,36,36,46,1229.587518,s,1,0.8643163,1231.586805,P1,2023-06-08_10h15.51.496,StroopExp,2022.2.5,60.14932672
b3,stroop_trial_condtions/b1.xlsx,0.077117098,0,incongruent,BLUE,red,a,distractors/silence.wav,,,,,0,2,2,2,0,37,37,35,1234.102765,a,1,0.757496,1236.102196,P1,2023-06-08_10h15.51.496,StroopExp,2022.2.5,60.14932672
b3,stroop_trial_condtions/b1.xlsx,0.191332161,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,2,2,2,0,38,38,43,1238.617814,s,1,0.8266772,1240.617025,P1,2023-06-08_10h15.51.496,StroopExp,2022.2.5,60.14932672
b3,stroop_trial_condtions/b1.xlsx,0.256932032,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,39,39,30,1243.133117,d,1,0.7046502,1245.132544,P1,2023-06-08_10h15.51.496,StroopExp,2022.2.5,60.14932672
b3,stroop_trial_condtions/b1.xlsx,0.667196906,0,incongruent,RED,green,s,distractors/silence.wav,,,,,0,2,2,2,0,40,40,36,1247.631407,s,1,0.9001615,1249.630562,P1,2023-06-08_10h15.51.496,StroopExp,2022.2.5,60.14932672
b3,stroop_trial_condtions/b1.xlsx,0.251874896,0,incongruent,GREEN,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,41,41,37,1252.147509,d,1,0.9088581,1254.14771,P1,2023-06-08_10h15.51.496,StroopExp,2022.2.5,60.14932672
b3,stroop_trial_condtions/b1.xlsx,0.674408476,0,incongruent,BLUE,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,42,42,26,1256.647557,f,1,0.7289304,1258.647681,P1,2023-06-08_10h15.51.496,StroopExp,2022.2.5,60.14932672
b3,stroop_trial_condtions/b1.xlsx,0.983636333,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,0,2,2,2,0,43,43,10,1261.144063,f,1,0.7282796,,P1,2023-06-08_10h15.51.496,StroopExp,2022.2.5,60.14932672
b3,stroop_trial_condtions/b1.xlsx,0.870893567,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,2,2,2,0,44,44,9,1265.658802,a,1,0.5514248,1267.657986,P1,2023-06-08_10h15.51.496,StroopExp,2022.2.5,60.14932672
b3,stroop_trial_condtions/b1.xlsx,0.451597903,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,45,45,22,1270.173653,d,1,1.1145922,1272.172866,P1,2023-06-08_10h15.51.496,StroopExp,2022.2.5,60.14932672
b3,stroop_trial_condtions/b1.xlsx,0.493018261,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,2,2,2,0,46,46,7,1274.672438,d,1,0.7232523,1276.688269,P1,2023-06-08_10h15.51.496,StroopExp,2022.2.5,60.14932672
b3,stroop_trial_condtions/b1.xlsx,0.647841101,0,incongruent,GREEN,red,a,distractors/silence.wav,,,,,0,2,2,2,0,47,47,6,1279.187565,a,1,0.5699736,1281.186907,P1,2023-06-08_10h15.51.496,StroopExp,2022.2.5,60.14932672
b4,stroop_trial_condtions/b2.xlsx,0.034332485,1,incongruent,YELLOW,red,a,distractors/2.wav,,,,,0,1,1,1,0,0,0,13,207.4480477,a,1,0.6607468,209.4472406,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.231567411,1,congruent,GREEN,green,s,distractors/4.wav,,,,,0,1,1,1,0,1,1,8,211.963155,s,1,0.8116649,213.962534,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.483274464,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,0,1,1,1,0,2,2,24,216.4783423,f,1,0.6412278,218.4774234,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.155643688,1,incongruent,YELLOW,blue,d,distractors/3.wav,,,,,0,1,1,1,0,3,3,39,220.9773969,d,1,0.7662818,222.978286,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.814062715,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,1,1,1,0,4,4,36,225.4771532,d,1,0.7416162,227.477592,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.776926078,1,incongruent,GREEN,blue,d,distractors/4.wav,,,,,0,1,1,1,0,5,5,22,229.9737401,d,1,0.8353461,231.9730076,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.211743172,1,congruent,YELLOW,yellow,f,distractors/2.wav,,,,,0,1,1,1,0,6,6,38,234.4720332,f,1,0.6694581,236.4713119,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.067305336,1,incongruent,BLUE,yellow,f,distractors/3.wav,,,,,0,1,1,1,0,7,7,26,238.9704905,f,1,1.0626852,240.9695396,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.733185206,1,incongruent,GREEN,blue,d,distractors/4.wav,,,,,0,1,1,1,0,8,8,28,243.4855284,d,1,0.9738195,245.4850776,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.25539718,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,0,1,1,1,0,9,9,45,247.984055,f,1,0.750537,249.9839662,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.128195372,1,incongruent,YELLOW,red,a,distractors/3.wav,,,,,0,1,1,1,0,10,10,35,252.4828223,a,1,0.6205838,,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.144418396,1,congruent,GREEN,green,s,distractors/1.wav,,,,,0,1,1,1,0,11,11,43,256.9981006,s,1,1.3030187,258.9970555,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.50307865,1,incongruent,YELLOW,green,s,distractors/4.wav,,,,,0,1,1,1,0,12,12,19,261.512933,s,1,1.0077785,,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.090889572,1,congruent,RED,red,a,distractors/3.wav,,,,,0,1,1,1,0,13,13,41,266.0277904,a,1,0.8050446,268.0280579,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.324070625,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,1,1,1,0,14,14,15,270.5111787,f,1,0.7670941,272.5114401,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.500798324,1,incongruent,BLUE,green,s,distractors/1.wav,,,,,0,1,1,1,0,15,15,18,274.9945999,s,1,1.8388022,277.007702,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.796267692,1,incongruent,RED,blue,d,distractors/4.wav,,,,,0,1,1,1,0,16,16,46,279.5070911,d,1,0.8494038,,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.295023129,1,incongruent,BLUE,red,a,distractors/1.wav,,,,,0,1,1,1,0,17,17,37,284.0219172,a,1,0.7211134,286.0212846,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.531759185,1,congruent,YELLOW,yellow,f,distractors/2.wav,,,,,0,1,1,1,0,18,18,34,288.520233,f,1,0.7565938,290.5196978,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.973471425,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,1,1,1,0,19,19,1,293.0187951,d,1,0.8577319,295.0178032,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.42490795,1,congruent,GREEN,green,s,distractors/2.wav,,,,,0,1,1,1,0,20,20,4,297.5175226,s,1,0.7338446,,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.88570862,1,congruent,BLUE,blue,d,distractors/1.wav,,,,,0,1,1,1,0,21,21,16,302.0325256,d,1,0.7329002,,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.065023824,1,incongruent,GREEN,yellow,f,distractors/1.wav,,,,,0,1,1,1,0,22,22,7,306.5476223,f,1,0.7872713,,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.329333187,1,incongruent,YELLOW,green,s,distractors/2.wav,,,,,0,1,1,1,0,23,23,6,311.0628135,s,1,0.9556563,313.0619089,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.492685632,1,congruent,RED,red,a,distractors/4.wav,,,,,0,1,1,1,0,24,24,27,315.5619565,a,1,0.7606332,317.5613255,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.666141953,1,congruent,RED,red,a,distractors/2.wav,,,,,0,1,1,1,0,25,25,3,320.0453596,a,1,0.7254453,322.0450684,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.340063562,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,1,1,1,0,26,26,12,324.5453065,f,1,0.8097308,,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.813514666,1,incongruent,GREEN,red,a,distractors/3.wav,,,,,0,1,1,1,0,27,27,40,329.0562562,a,1,0.7584143,331.0557818,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.629589964,1,congruent,RED,red,a,distractors/2.wav,,,,,0,1,1,1,0,28,28,11,333.5547964,a,1,0.6174049,335.5544576,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.966821302,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,1,1,1,0,29,29,21,338.0534858,d,1,1.2638621,340.0527781,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.196366522,1,incongruent,GREEN,red,a,distractors/1.wav,,,,,0,1,1,1,0,30,30,9,342.5517363,a,1,0.6495091,344.5511782,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.011991742,1,congruent,RED,red,a,distractors/4.wav,,,,,0,1,1,1,0,31,31,42,347.0504797,a,1,0.5926334,349.0499165,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.330833954,1,incongruent,BLUE,yellow,f,distractors/4.wav,,,,,0,1,1,1,0,32,32,5,351.5486276,f,1,0.8719095,353.5482781,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.108398141,1,incongruent,RED,green,s,distractors/1.wav,,,,,0,1,1,1,0,33,33,14,356.0474244,s,1,1.4137307,358.0465242,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.858613787,1,incongruent,YELLOW,blue,d,distractors/3.wav,,,,,0,1,1,1,0,34,34,44,360.5628319,d,1,0.8703647,362.5618855,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.488971465,1,incongruent,BLUE,red,a,distractors/4.wav,,,,,0,1,1,1,0,35,35,29,365.0457666,a,1,0.6026666,367.0458831,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.087696882,1,incongruent,RED,green,s,distractors/3.wav,,,,,0,1,1,1,0,36,36,47,369.5291953,s,1,1.2677712,371.5422911,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.828978616,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,0,1,1,1,0,37,37,31,374.0410052,f,1,0.7572662,376.0409499,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.522476173,1,incongruent,RED,blue,d,distractors/1.wav,,,,,0,1,1,1,0,38,38,20,378.5562687,d,1,1.030646,380.555783,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.713195007,1,congruent,GREEN,green,s,distractors/2.wav,,,,,0,1,1,1,0,39,39,10,383.0714409,s,1,0.9804605,385.071063,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.900567422,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,1,1,1,0,40,40,30,387.5698539,d,1,0.8531702,389.5692539,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.04164908,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,0,1,1,1,0,41,41,2,392.0850288,f,1,0.6953472,394.0844099,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.164948028,1,congruent,GREEN,green,s,distractors/4.wav,,,,,0,1,1,1,0,42,42,23,396.58411,s,1,1.5166345,,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.767680624,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,0,1,1,1,0,43,43,32,401.0986334,d,1,0.8780688,403.0979044,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.838430071,1,congruent,RED,red,a,distractors/1.wav,,,,,0,1,1,1,0,44,44,25,405.6145928,a,1,0.986359,407.6131098,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.566650633,1,incongruent,GREEN,yellow,f,distractors/3.wav,,,,,0,1,1,1,0,45,45,0,410.1128493,f,1,1.0339138,412.11269,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.107154682,1,incongruent,BLUE,green,s,distractors/3.wav,,,,,0,1,1,1,0,46,46,33,414.596369,s,1,1.5599804,416.5965658,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
b4,stroop_trial_condtions/b2.xlsx,0.361479091,1,congruent,GREEN,green,s,distractors/1.wav,,,,,0,1,1,1,0,47,47,17,419.0926069,s,1,0.8035461,421.0917183,P1,2023-06-08_10h43.22.500,StroopExp,2022.2.5,59.96933168
