block_number,location,Index,has_distraction,trial_type,word,color,correct_key,distraction_file_name,practice_trials_4X5.thisRepN,practice_trials_4X5.thisTrialN,practice_trials_4X5.thisN,practice_trials_4X5.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_stroop.started,key_stroop.stopped,key_stroop.keys,key_stroop.corr,key_stroop.rt,participant,date,expName,psychopyVersion,frameRate,
b1,stroop_trial_condtions/b1.xlsx,0.41931537120590046,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,0,0,0,0,33,33,38,544.4573713,546.4569147,a,1,0.8145578999999543,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b1,stroop_trial_condtions/b1.xlsx,0.5794916014066622,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,0,0,0,0,34,34,47,548.9561951999999,550.9552200999999,a,1,0.695186700000022,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b1,stroop_trial_condtions/b1.xlsx,0.7089760381977726,0,congruent,GREEN,green,s,distractors/silence.wav,,,,,0,0,0,0,0,35,35,8,553.4377437999999,555.4377228000001,s,1,1.2913553000000775,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b1,stroop_trial_condtions/b1.xlsx,0.5716507137496009,0,incongruent,YELLOW,red,a,distractors/silence.wav,,,,,0,0,0,0,0,36,36,5,557.9379414,559.9379375000001,a,1,1.085872800000061,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b1,stroop_trial_condtions/b1.xlsx,0.25693203245358776,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,0,0,0,0,37,37,30,562.4217297,564.4379888000001,d,1,0.8330430999999408,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b1,stroop_trial_condtions/b1.xlsx,0.5430706368691302,0,incongruent,BLUE,yellow,f,distractors/silence.wav,,,,,0,0,0,0,0,38,38,1,566.9331488,568.9327212999999,f,1,1.3782960000000912,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b1,stroop_trial_condtions/b1.xlsx,0.4930182611236916,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,0,0,0,0,39,39,7,571.4315922000001,573.4315084,d,1,0.8621055000000979,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b1,stroop_trial_condtions/b1.xlsx,0.6671969061834688,0,incongruent,RED,green,s,distractors/silence.wav,,,,,0,0,0,0,0,40,40,36,575.9299301000001,577.9297188999999,s,1,1.1139220000000023,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b1,stroop_trial_condtions/b1.xlsx,0.5429940223524143,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,0,0,0,0,41,41,28,580.4455267999999,582.4449267,f,1,0.9412922000001345,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b1,stroop_trial_condtions/b1.xlsx,0.4017822535991459,0,incongruent,YELLOW,red,a,distractors/silence.wav,,,,,0,0,0,0,0,42,42,12,584.9607363,,a,1,0.8993841000001339,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b1,stroop_trial_condtions/b1.xlsx,0.8309483305278348,0,incongruent,BLUE,green,s,distractors/silence.wav,,,,,0,0,0,0,0,43,43,46,589.4756405999999,591.4748084,s,1,1.8328137999999399,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b1,stroop_trial_condtions/b1.xlsx,0.9396621068767484,0,congruent,RED,red,a,distractors/silence.wav,,,,,0,0,0,0,0,44,44,21,593.9577944,595.9569194000001,a,1,0.7303650999999718,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b1,stroop_trial_condtions/b1.xlsx,0.9769421455207146,0,congruent,BLUE,blue,d,distractors/silence.wav,,,,,0,0,0,0,0,45,45,13,598.4728680999999,,d,1,1.5041909999999916,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b1,stroop_trial_condtions/b1.xlsx,0.027168618358859753,0,incongruent,RED,yellow,f,distractors/silence.wav,,,,,0,0,0,0,0,46,46,27,602.988464,604.9885601999999,f,1,0.9233179000000291,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b1,stroop_trial_condtions/b1.xlsx,0.24919007739364696,0,congruent,YELLOW,yellow,f,distractors/silence.wav,,,,,0,0,0,0,0,47,47,16,607.4880627,609.4883418,f,1,1.1593889000000672,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.6295899639289376,1,congruent,RED,red,a,distractors/2.wav,,,,,0,1,1,1,0,0,0,11,723.581938,,a,1,0.682780399999956,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.011991741755762342,1,congruent,RED,red,a,distractors/4.wav,,,,,0,1,1,1,0,1,1,42,728.0953818999999,730.0949946999999,a,1,0.6075829999999769,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.9734714245974094,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,1,1,1,0,2,2,1,732.6106857,734.6278651,d,1,0.8091814000001705,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.8857086195357853,1,congruent,BLUE,blue,d,distractors/1.wav,,,,,0,1,1,1,0,3,3,16,737.1090027,739.1085447999999,d,1,0.7277887000000192,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.03433248455064386,1,incongruent,YELLOW,red,a,distractors/2.wav,,,,,0,1,1,1,0,4,4,13,741.6075916,743.6072236,a,1,1.096085599999924,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.5224761727455313,1,incongruent,RED,blue,d,distractors/1.wav,,,,,0,1,1,1,0,5,5,20,746.1072328999999,748.107203,d,1,0.8939857000000302,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.041649080139953165,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,0,1,1,1,0,6,6,2,750.6071744000001,752.6268236000001,f,1,0.9522232000001623,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.08769688168855672,1,incongruent,RED,green,s,distractors/3.wav,,,,,0,1,1,1,0,7,7,47,755.1033396999999,,s,1,0.8236962999999378,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.15564368800765982,1,incongruent,YELLOW,blue,d,distractors/3.wav,,,,,0,1,1,1,0,8,8,39,759.6010312999999,761.6010217,d,1,0.8959477000000788,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.7331852058029119,1,incongruent,GREEN,blue,d,distractors/4.wav,,,,,0,1,1,1,0,9,9,28,764.1329920999999,766.1326779000001,d,1,0.7335669999999936,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.5007983240031381,1,incongruent,BLUE,green,s,distractors/1.wav,,,,,0,1,1,1,0,10,10,18,768.6147639999999,770.6141249,s,1,0.7859214000000065,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.8135146664790234,1,incongruent,GREEN,red,a,distractors/3.wav,,,,,0,1,1,1,0,11,11,40,773.1467289,775.1460778000001,a,1,0.6965640999999323,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.14441839566692105,1,congruent,GREEN,green,s,distractors/1.wav,,,,,0,1,1,1,0,12,12,43,777.6621447,779.6614327,d,0,0.7207667999998648,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.4249079497252247,1,congruent,GREEN,green,s,distractors/2.wav,,,,,0,1,1,1,0,13,13,4,782.1608251,784.1600708999999,s,1,0.7165657000000465,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.7676806241710538,1,congruent,BLUE,blue,d,distractors/3.wav,,,,,0,1,1,1,0,14,14,32,786.6760314999999,788.6750723,d,1,0.860923099999809,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.4889714654954811,1,incongruent,BLUE,red,a,distractors/4.wav,,,,,0,1,1,1,0,15,15,29,791.1744581999999,793.1745573999999,a,1,0.6945129999999153,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.5317591854488619,1,congruent,YELLOW,yellow,f,distractors/2.wav,,,,,0,1,1,1,0,16,16,34,795.657776,797.6578688,f,1,0.7784215000001495,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.8140627153069117,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,1,1,1,0,17,17,36,800.1412682,802.1533560999999,d,1,0.8166992000001301,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.9005674222221599,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,1,1,1,0,18,18,30,804.669754,,d,1,0.5760998000000654,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.8384300714767312,1,congruent,RED,red,a,distractors/1.wav,,,,,0,1,1,1,0,19,19,25,809.1847862,811.1841729,a,1,0.7127593000000161,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.3293331866279865,1,incongruent,YELLOW,green,s,distractors/2.wav,,,,,0,1,1,1,0,20,20,6,813.6831178,815.6824240999999,s,1,1.1536902999998802,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.3240706252403076,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,1,1,1,0,21,21,15,818.1820975999999,,f,1,0.7824379000001045,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.828978615866739,1,incongruent,RED,yellow,f,distractors/4.wav,,,,,0,1,1,1,0,22,22,31,822.6969082,824.6960294999999,f,1,0.6805233999998563,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.4832744640468789,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,0,1,1,1,0,23,23,24,827.2116303999999,829.2117593,f,1,0.7693504000001212,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.5666506333865139,1,incongruent,GREEN,yellow,f,distractors/3.wav,,,,,0,1,1,1,0,24,24,0,831.7103714,833.7099499999999,f,1,0.7665248999999221,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.16494802758791438,1,congruent,GREEN,green,s,distractors/4.wav,,,,,0,1,1,1,0,25,25,23,836.2090330999999,838.2084285000001,s,1,0.9003433000000314,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.9668213022564922,1,congruent,BLUE,blue,d,distractors/2.wav,,,,,0,1,1,1,0,26,26,21,840.6914778999999,842.6918526,d,1,0.8736363999998957,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.776926077509408,1,incongruent,GREEN,blue,d,distractors/4.wav,,,,,0,1,1,1,0,27,27,22,845.1753080999999,847.1752597,d,1,1.1336284000001342,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.255397179890806,1,congruent,YELLOW,yellow,f,distractors/1.wav,,,,,0,1,1,1,0,28,28,45,849.6710433000001,851.6704453,f,1,0.842645100000027,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.23156741124673452,1,congruent,GREEN,green,s,distractors/4.wav,,,,,0,1,1,1,0,29,29,8,854.1862031999999,856.1855031,s,1,0.8850390999998581,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.10715468186921961,1,incongruent,BLUE,green,s,distractors/3.wav,,,,,0,1,1,1,0,30,30,33,858.7017134,,s,1,1.2571040000000266,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.10839814050721508,1,incongruent,RED,green,s,distractors/1.wav,,,,,0,1,1,1,0,31,31,14,863.216257,865.2160171999999,s,1,0.7926218000000063,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.7962676920675457,1,incongruent,RED,blue,d,distractors/4.wav,,,,,0,1,1,1,0,32,32,46,867.7310207,869.7308694000001,d,1,0.7679693000000043,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.3614790911510004,1,congruent,GREEN,green,s,distractors/1.wav,,,,,0,1,1,1,0,33,33,17,872.2298862,874.2295153,s,1,0.9530075000000124,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.5030786504893666,1,incongruent,YELLOW,green,s,distractors/4.wav,,,,,0,1,1,1,0,34,34,19,876.7284471,878.7278319,s,1,0.666973599999892,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.2950231286066718,1,incongruent,BLUE,red,a,distractors/1.wav,,,,,0,1,1,1,0,35,35,37,881.2271163999999,883.2263565000001,a,1,1.6697362999998404,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.6661419533997107,1,congruent,RED,red,a,distractors/2.wav,,,,,0,1,1,1,0,36,36,3,885.7422673000001,887.7424696999999,a,1,0.747313800000029,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.12819537203794318,1,incongruent,YELLOW,red,a,distractors/3.wav,,,,,0,1,1,1,0,37,37,35,890.2260279,892.2259896,a,1,0.6928874000000178,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.33083395410092575,1,incongruent,BLUE,yellow,f,distractors/4.wav,,,,,0,1,1,1,0,38,38,5,894.7261079,896.7383729000001,f,1,0.6576227000000472,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.7131950070563138,1,congruent,GREEN,green,s,distractors/2.wav,,,,,0,1,1,1,0,39,39,10,899.2373604,901.2375904,s,1,0.971546200000148,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.3400635619663932,1,congruent,YELLOW,yellow,f,distractors/3.wav,,,,,0,1,1,1,0,40,40,12,903.7359845000001,905.7353317,f,1,0.7571113999999852,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.8586137871935915,1,incongruent,YELLOW,blue,d,distractors/3.wav,,,,,0,1,1,1,0,41,41,44,908.2515275999999,910.2506738,d,1,1.2799989999998616,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.06502382441476195,1,incongruent,GREEN,yellow,f,distractors/1.wav,,,,,0,1,1,1,0,42,42,7,912.7496643,914.7491952,f,1,1.4893366000001151,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.09088957165746492,1,congruent,RED,red,a,distractors/3.wav,,,,,0,1,1,1,0,43,43,41,917.2482897,919.2472834,a,1,0.8095782000000327,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.19636652195914828,1,incongruent,GREEN,red,a,distractors/1.wav,,,,,0,1,1,1,0,44,44,9,921.7633381,923.7629575000001,a,1,0.7018884999999955,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
b2,stroop_trial_condtions/b2.xlsx,0.06730533561031782,1,incongruent,BLUE,yellow,f,distractors/3.wav,,,,,0,1,1,1,0,45,45,26,926.2621569,928.2613466999999,f,1,0.916720899999973,P5,2023-06-09_11h26.02.781,StroopExp,2022.2.5,59.973539674277966,
